,Region,810,815,822,829,836
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,3758,2742,1999,1458
2,Czechia,,22353,16057,11503,8230
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,685928,431013,278159,179302
5,Estonia,,4229,3246,2492,1912
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,68259,47524,33021,22947
8,Spain,,NaN,NaN,NaN,NaN
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,6113,5119,4285,3589
11,Italy,,414408,382580,352327,323644
12,Cyprus,,14746,10668,7638,5488
13,Latvia,,3798,2111,1172,651
14,Lithuania,,8768,6416,4567,3314
15,Luxembourg,,7375,7010,6658,6324
16,Hungary,,13469,13473,13290,13025
17,Malta,,8190,12694,19681,30516
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,61610,37511,22150,13158
20,Poland,,3556,1282,459,164
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,10046,7112,5015,3555
23,Slovenia,,11749,9562,7789,6367
24,Slovakia,,21883,14656,9844,6573
25,Finland,,NaN,NaN,NaN,NaN
26,Sweden,,3806,3140,2591,2138
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,386,314,256,208
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
