,Region,747,752,759,766,773
0,Belgium,,168716,121485,86973,61831
1,Bulgaria,,49147,43827,39043,34788
2,Czechia,,235055,225568,215363,206153
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1520546,1813736,2151351,2559580
5,Estonia,,65747,87922,117636,157342
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,125919,122180,118555,115034
8,Spain,,326772,230067,160600,107592
9,France,,1158962,789329,536652,365572
10,Croatia,,43265,36912,31463,26824
11,Italy,,507579,353648,246460,171294
12,Cyprus,,22981,28894,36345,45650
13,Latvia,,77431,95645,118503,146811
14,Lithuania,,104912,139542,185651,246949
15,Luxembourg,,12655,11636,10649,9767
16,Hungary,,108946,108541,107722,106877
17,Malta,,901,623,431,298
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,231814,230642,230324,230813
20,Poland,,286538,258296,232773,208737
21,Portugal,,246646,190950,147172,113864
22,Romania,,246290,283301,320885,372350
23,Slovenia,,98463,96428,94253,92812
24,Slovakia,,225613,350115,545223,857955
25,Finland,,34078,31952,30089,28280
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,8958,8513,8092,7694
29,Liechtenstein,,1147,1380,1659,1995
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
