,Region,649,654,661,668,675
0,Belgium,,74233,112610,170834,259304
1,Bulgaria,,43917,56026,71469,91179
2,Czechia,,54797,96360,169359,297672
3,Denmark,,15829,23576,35122,52323
4,Germany,,178683,247645,343393,476172
5,Estonia,,14728,18584,23451,29592
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,30170,36068,43148,51543
8,Spain,,14396,15285,16213,17202
9,France,,43797,49886,56934,64956
10,Croatia,,32883,47359,68212,98235
11,Italy,,38940,51687,68619,91092
12,Cyprus,,1086,1170,1260,1358
13,Latvia,,20877,23863,27230,31085
14,Lithuania,,23256,25821,28663,31820
15,Luxembourg,,1062,1185,1323,1477
16,Hungary,,33669,58889,102986,180273
17,Malta,,221,320,464,673
18,Netherlands,,71151,104430,152934,225433
19,Austria,,39191,53534,73135,99883
20,Poland,,84679,144472,246473,420608
21,Portugal,,5269,5522,5795,6074
22,Romania,,79138,69010,60071,52296
23,Slovenia,,19966,27557,38020,52451
24,Slovakia,,37250,54472,79642,116442
25,Finland,,4341,4594,4862,5145
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,257276,232696,209954,189462
28,Iceland,,612,721,850,1002
29,Liechtenstein,,35,38,40,42
30,Norway,,6348,7852,9712,12010
31,Switzerland,,10812,12715,14957,17593
