,Region,726,731,738,745,752
0,Belgium,,249692,338106,474747,660596
1,Bulgaria,,65152,102496,161137,253558
2,Czechia,,72753,89984,111593,138315
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,644610,926544,1318585,1882432
5,Estonia,,18523,26536,38006,54424
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,98308,58326,34544,20456
8,Spain,,1062134,1265304,1401127,1607738
9,France,,2185028,2403178,2553307,2803624
10,Croatia,,73162,100674,138563,190870
11,Italy,,1417643,1638711,1863143,2094082
12,Cyprus,,27435,27317,27293,27263
13,Latvia,,19276,27550,39404,56317
14,Lithuania,,34537,48895,69173,97859
15,Luxembourg,,16023,23104,33302,48009
16,Hungary,,52715,66769,84657,107377
17,Malta,,6482,7201,7992,8871
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,214999,468121,1020173,2233004
20,Poland,,94336,98676,102945,107373
21,Portugal,,270414,304171,342572,384571
22,Romania,,144539,354404,861090,2118202
23,Slovenia,,74086,142943,275657,531400
24,Slovakia,,17590,15855,14294,12886
25,Finland,,99800,146491,215035,315667
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,491802,306895,189816,117943
28,Iceland,,16011,25029,39240,61482
29,Liechtenstein,,613,727,862,1022
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
