,Region,691,696,703,710,717
0,Belgium,,87869,75226,64199,54811
1,Bulgaria,,10012,8573,7339,6284
2,Czechia,,82215,68841,57529,48122
3,Denmark,,51674,64917,81572,102482
4,Germany,,322445,295711,270164,247132
5,Estonia,,2385,1945,1587,1294
6,Ireland,,30461,29652,28831,28041
7,Greece,,33028,29388,26128,23224
8,Spain,,111108,144945,187463,241246
9,France,,389484,460396,545005,645397
10,Croatia,,20449,17351,14715,12481
11,Italy,,130579,151695,176179,204308
12,Cyprus,,5272,6369,7690,9287
13,Latvia,,3735,3222,2779,2398
14,Lithuania,,11023,10647,10284,9932
15,Luxembourg,,3467,4100,4848,5734
16,Hungary,,45698,42463,36178,31564
17,Malta,,970,1213,1517,1897
18,Netherlands,,117606,100692,85871,73984
19,Austria,,18476,10417,5854,3292
20,Poland,,164027,168704,171022,173493
21,Portugal,,33680,40550,48811,58754
22,Romania,,4874,3403,2378,1661
23,Slovenia,,7775,5916,4504,3429
24,Slovakia,,50179,40878,33073,26812
25,Finland,,11415,12994,14790,16836
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,386013,427331,474766,526989
28,Iceland,,1047,1079,1113,1148
29,Liechtenstein,,687,978,1393,1984
30,Norway,,42133,56466,75669,101402
31,Switzerland,,79213,91722,106229,123029
