,Region,642,647,654,661,668
0,Belgium,,43648,63313,91940,133520
1,Bulgaria,,37234,51034,69981,95949
2,Czechia,,26605,43307,70597,115113
3,Denmark,,8463,11323,15153,20271
4,Germany,,131039,181517,251430,348034
5,Estonia,,11222,13900,17216,21323
6,Ireland,,15615,18006,20787,23997
7,Greece,,25711,31345,38281,46726
8,Spain,,14067,15556,17130,18798
9,France,,38278,43154,48921,55260
10,Croatia,,17711,22572,28764,36649
11,Italy,,23618,26900,30678,34997
12,Cyprus,,963,1021,1081,1146
13,Latvia,,24477,33963,47119,65374
14,Lithuania,,22784,26821,31574,37169
15,Luxembourg,,863,935,1012,1096
16,Hungary,,14672,22353,34080,51954
17,Malta,,261,398,608,928
18,Netherlands,,47692,71773,106175,157074
19,Austria,,23670,29337,36355,45044
20,Poland,,49085,83681,142755,243429
21,Portugal,,4193,4128,4095,3995
22,Romania,,111582,118099,124952,132208
23,Slovenia,,10719,13048,15882,19328
24,Slovakia,,22942,31709,43863,60665
25,Finland,,3794,3874,3956,4041
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,367973,413496,456887,517185
28,Iceland,,478,551,636,734
29,Liechtenstein,,30,32,33,35
30,Norway,,2948,2872,2798,2726
31,Switzerland,,6818,6868,6923,6976
