,Region,775,780,787,794,801
0,Belgium,,32543,26673,22245,18600
1,Bulgaria,,8279,5219,3287,2069
2,Czechia,,43974,35769,28750,22869
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1228382,1357130,1495527,1652433
5,Estonia,,20675,16217,12708,9965
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,95221,90510,86509,81951
8,Spain,,NaN,NaN,NaN,NaN
9,France,,313933,290077,265191,241500
10,Croatia,,5840,3620,2244,1390
11,Italy,,227315,203024,182796,161937
12,Cyprus,,12157,11162,10252,9416
13,Latvia,,46129,38844,32674,27515
14,Lithuania,,24929,19766,15673,12426
15,Luxembourg,,3097,2638,2241,1905
16,Hungary,,13493,8837,5757,3749
17,Malta,,354,274,212,164
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,214628,230374,251746,267899
20,Poland,,60131,44343,32726,24040
21,Portugal,,62368,57917,54254,50584
22,Romania,,24788,14827,8955,5364
23,Slovenia,,6682,4242,2720,1737
24,Slovakia,,67973,50716,38506,29362
25,Finland,,29484,28394,27367,26323
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,858,883,909,935
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
