,Region,761,766,773,780,787
0,Belgium,,44198,27287,16735,10197
1,Bulgaria,,23925,18056,13618,10270
2,Czechia,,73745,47502,30143,19323
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1142002,1053025,983789,922114
5,Estonia,,34506,31637,29018,26607
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,125836,125047,124078,123503
8,Spain,,NaN,NaN,NaN,NaN
9,France,,297421,152738,84278,42451
10,Croatia,,16736,11359,7703,5225
11,Italy,,282735,212957,162168,122468
12,Cyprus,,16595,16039,15514,15017
13,Latvia,,69368,70320,71217,72197
14,Lithuania,,36091,26362,19217,14014
15,Luxembourg,,2413,1386,798,459
16,Hungary,,33545,22821,15277,10144
17,Malta,,515,364,258,182
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,171992,150726,131561,113250
20,Poland,,91885,58416,37160,23625
21,Portugal,,63745,37456,22120,13045
22,Romania,,67684,42613,26903,16934
23,Slovenia,,18722,10535,5959,3326
24,Slovakia,,133891,124361,115612,106397
25,Finland,,30664,24796,19944,16040
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,20688,27947,36477,45005
29,Liechtenstein,,998,1079,1166,1260
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
