,Region,551,556,563,570,577
0,Belgium,,12872,15669,19084,23250
1,Bulgaria,,479,484,489,495
2,Czechia,,1904,2235,2621,3076
3,Denmark,,9212,12815,17799,24740
4,Germany,,15841,23310,34299,50466
5,Estonia,,271,281,290,300
6,Ireland,,13436,20581,31404,48398
7,Greece,,29373,40698,56363,78122
8,Spain,,263865,360190,475370,591927
9,France,,286177,721736,1805549,4553693
10,Croatia,,772,858,953,1058
11,Italy,,55134,108996,215519,426206
12,Cyprus,,14899,25485,43557,74489
13,Latvia,,143,110,84,65
14,Lithuania,,380,406,433,463
15,Luxembourg,,1033,1385,1857,2490
16,Hungary,,175,151,130,112
17,Malta,,2651,8550,27587,89001
18,Netherlands,,37853,26603,18317,12552
19,Austria,,2790,4044,5864,8502
20,Poland,,472,444,418,393
21,Portugal,,26301,28997,31915,35213
22,Romania,,286,277,268,260
23,Slovenia,,218,196,176,159
24,Slovakia,,110,93,78,66
25,Finland,,3262,4296,5656,7448
26,Sweden,,1846,1839,1833,1827
27,United Kingdom,,210690,153930,112867,82848
28,Iceland,,92,119,154,198
29,Liechtenstein,,9,9,9,9
30,Norway,,1188,1181,1175,1168
31,Switzerland,,8022,14253,25315,44965
