,Region,558,563,570,577,584
0,Belgium,,13582,15589,17886,20516
1,Bulgaria,,1077,1366,1734,2200
2,Czechia,,1588,1692,1804,1923
3,Denmark,,8027,9768,11890,14473
4,Germany,,33302,56488,95791,162435
5,Estonia,,712,921,1191,1539
6,Ireland,,12692,16150,20420,26265
7,Greece,,20925,22056,23240,24494
8,Spain,,171529,171731,166392,156422
9,France,,209559,285314,381148,521480
10,Croatia,,1182,1426,1721,2077
11,Italy,,54272,78042,112300,161456
12,Cyprus,,8044,9513,11264,13330
13,Latvia,,187,163,141,123
14,Lithuania,,1527,2340,3585,5490
15,Luxembourg,,891,1101,1362,1684
16,Hungary,,259,257,255,253
17,Malta,,3616,10156,28557,80301
18,Netherlands,,13672,7089,3665,1888
19,Austria,,4577,6851,10253,15345
20,Poland,,713,773,840,911
21,Portugal,,13851,10917,8637,6864
22,Romania,,705,878,1096,1365
23,Slovenia,,346,357,369,381
24,Slovakia,,170,166,162,158
25,Finland,,5168,7131,9837,13570
26,Sweden,,3116,3629,4227,4923
27,United Kingdom,,132175,94098,67022,47744
28,Iceland,,408,698,1192,2035
29,Liechtenstein,,9,9,9,9
30,Norway,,1770,1959,2168,2400
31,Switzerland,,8852,13450,20430,31034
