,Region,446,451,458,465,472
0,Belgium,,20871,17293,14305,11838
1,Bulgaria,,16809,14194,11978,10111
2,Czechia,,20134,14655,10672,7774
3,Denmark,,4745,4944,5148,5362
4,Germany,,123106,136306,150990,167295
5,Estonia,,3621,2700,2016,1505
6,Ireland,,2931,2667,2430,2216
7,Greece,,22806,24498,26300,28237
8,Spain,,65585,71959,47696,82251
9,France,,192049,143719,119277,113762
10,Croatia,,16108,19516,23638,28632
11,Italy,,83312,67439,54035,43229
12,Cyprus,,4364,5134,6040,7106
13,Latvia,,2934,2785,2645,2511
14,Lithuania,,7313,8580,10067,11811
15,Luxembourg,,1481,1493,1505,1518
16,Hungary,,24812,17401,12138,8482
17,Malta,,302,206,140,96
18,Netherlands,,45977,44405,42878,41411
19,Austria,,17644,16012,14516,13167
20,Poland,,103606,78203,59317,44784
21,Portugal,,3367,3515,3671,3826
22,Romania,,29967,26754,23845,21262
23,Slovenia,,7314,7674,8052,8451
24,Slovakia,,4511,3506,2725,2118
25,Finland,,2448,2011,1652,1358
26,Sweden,,46995,53226,60356,68422
27,United Kingdom,,6369,3008,1415,664
28,Iceland,,23,24,25,26
29,Liechtenstein,,14,14,13,12
30,Norway,,4954,4593,4257,3947
31,Switzerland,,12461,12698,12939,13185
