,Region,537,542,549,556,563
0,Belgium,,7608,9906,12908,16820
1,Bulgaria,,309,254,209,172
2,Czechia,,906,892,879,867
3,Denmark,,2614,2921,3265,3648
4,Germany,,4143,4183,4223,4264
5,Estonia,,115,88,68,52
6,Ireland,,4018,4862,5922,7113
7,Greece,,12828,20090,31731,49936
8,Spain,,170861,293257,518681,938574
9,France,,30446,47072,72867,111090
10,Croatia,,342,288,242,204
11,Italy,,6619,6999,7460,7963
12,Cyprus,,11766,27790,65524,154131
13,Latvia,,179,121,82,56
14,Lithuania,,91,54,32,19
15,Luxembourg,,446,552,683,844
16,Hungary,,126,82,54,35
17,Malta,,20,20,21,21
18,Netherlands,,72344,261694,951730,3469095
19,Austria,,368,282,217,167
20,Poland,,315,219,153,106
21,Portugal,,26485,37362,52675,74343
22,Romania,,152,108,77,55
23,Slovenia,,128,86,58,39
24,Slovakia,,99,71,51,36
25,Finland,,1403,1669,1983,2356
26,Sweden,,1267,984,765,594
27,United Kingdom,,272357,350259,450511,579568
28,Iceland,,1,1,1,1
29,Liechtenstein,,9,9,9,9
30,Norway,,1083,1021,963,908
31,Switzerland,,859,801,749,700
