,Region,411,416,423,430,437
0,Belgium,,17416,17465,16821,15288
1,Bulgaria,,16856,21630,26985,32361
2,Czechia,,97902,106869,112637,112833
3,Denmark,,3493,3528,3458,3262
4,Germany,,60221,60102,56070,47075
5,Estonia,,10836,13265,15988,18872
6,Ireland,,3220,2492,1764,1085
7,Greece,,16954,20888,25186,29491
8,Spain,,23261,15036,10549,6461
9,France,,144249,140021,131502,117670
10,Croatia,,3010,3080,3038,2870
11,Italy,,167783,195419,213675,210931
12,Cyprus,,1372,1505,1596,1645
13,Latvia,,4137,3836,3472,3052
14,Lithuania,,4221,4228,4137,3913
15,Luxembourg,,1330,1365,1365,1316
16,Hungary,,53074,79009,114898,161672
17,Malta,,1757,1918,2058,2149
18,Netherlands,,34209,35196,34832,32606
19,Austria,,17997,20538,22883,24647
20,Poland,,111608,144620,181419,217469
21,Portugal,,2919,1673,889,420
22,Romania,,29407,33866,38108,41510
23,Slovenia,,4655,4270,3808,3283
24,Slovakia,,17045,17493,17507,16905
25,Finland,,5026,5705,6349,6881
26,Sweden,,30982,33460,35280,35945
27,United Kingdom,,28217,17731,10199,5089
28,Iceland,,0,0,0,0
29,Liechtenstein,,7,0,0,0
30,Norway,,3206,3591,3927,4179
31,Switzerland,,6545,5999,5215,4193
