,Region,439,444,451,458,465
0,Belgium,,33557,34226,34853,35496
1,Bulgaria,,25208,25096,24973,24851
2,Czechia,,29963,22599,17048,12859
3,Denmark,,4700,4974,5272,5586
4,Germany,,106220,99657,93442,87588
5,Estonia,,5471,4356,3465,2758
6,Ireland,,3931,3983,4041,4128
7,Greece,,22448,25186,28272,31733
8,Spain,,79907,142488,223786,145810
9,France,,265521,267688,251661,264126
10,Croatia,,17733,25270,36011,51318
11,Italy,,127844,118867,109963,101771
12,Cyprus,,3563,4127,4779,5535
13,Latvia,,3151,3001,2858,2722
14,Lithuania,,5772,6562,7457,8478
15,Luxembourg,,1766,1898,2039,2191
16,Hungary,,50766,46500,42476,38818
17,Malta,,603,459,351,268
18,Netherlands,,53488,55647,57828,60101
19,Austria,,24182,25331,26522,27774
20,Poland,,198715,201658,203615,207239
21,Portugal,,2473,2220,1996,1793
22,Romania,,39151,39314,39428,39555
23,Slovenia,,7965,8929,10008,11218
24,Slovakia,,6316,5128,4164,3381
25,Finland,,3777,3498,3237,2996
26,Sweden,,36492,37279,38022,38792
27,United Kingdom,,22347,17278,13361,10337
28,Iceland,,18,18,18,18
29,Liechtenstein,,11,9,8,7
30,Norway,,6834,7214,7610,8029
31,Switzerland,,15411,17768,20481,23609
