,Region,579,584,591,598,605
0,Belgium,,14794,15721,16705,17750
1,Bulgaria,,15356,28204,51794,95134
2,Czechia,,1306,1308,1310,1312
3,Denmark,,7176,7388,7604,7828
4,Germany,,71599,113847,181022,287829
5,Estonia,,3317,4805,6964,10094
6,Ireland,,13922,15081,16280,17689
7,Greece,,23456,24441,25458,26519
8,Spain,,56504,43580,33387,24519
9,France,,117495,101646,87822,76113
10,Croatia,,3242,4341,5814,7785
11,Italy,,44475,45266,46015,46761
12,Cyprus,,1866,1436,1105,851
13,Latvia,,770,929,1119,1349
14,Lithuania,,7736,12256,19427,30797
15,Luxembourg,,454,466,479,493
16,Hungary,,538,614,701,800
17,Malta,,1789,4361,10635,25934
18,Netherlands,,16739,16966,17237,17503
19,Austria,,10552,14899,21037,29703
20,Poland,,1703,2072,2520,3067
21,Portugal,,15776,15597,15424,15249
22,Romania,,5559,9031,14672,23835
23,Slovenia,,2305,3314,4763,6846
24,Slovakia,,560,684,836,1022
25,Finland,,5991,6516,7082,7698
26,Sweden,,8672,11057,14096,17972
27,United Kingdom,,248088,279493,314857,354691
28,Iceland,,1781,3060,5262,9044
29,Liechtenstein,,27,31,35,40
30,Norway,,5462,6998,8965,11485
31,Switzerland,,27721,43076,66918,103953
