,State,648,654,661,668,675,682
0,Washington,NaN,179,175,174,172,170
1,Illinois,NaN,153,141,130,119,107
2,California,NaN,415,421,441,465,485
3,Arizona,NaN,264,286,317,353,388
4,Massachusetts,NaN,77,73,69,64,57
5,Wisconsin,NaN,116,100,84,69,55
6,Texas,NaN,909,745,606,489,392
7,Nebraska,NaN,21,25,33,45,60
8,Utah,NaN,72,74,78,81,82
9,Oregon,NaN,109,98,86,73,60
10,Florida,NaN,541,407,304,226,167
11,New York,NaN,230,212,193,173,152
12,Rhode Island,NaN,6,6,5,4,3
13,Georgia,NaN,396,344,332,353,397
14,New Hampshire,NaN,23,23,21,20,17
15,North Carolina,NaN,215,172,135,103,77
16,New Jersey,NaN,115,101,88,75,64
17,Colorado,NaN,177,190,199,205,205
18,Maryland,NaN,84,74,64,55,46
19,Nevada,NaN,83,71,60,49,40
20,Tennessee,NaN,143,111,85,64,48
21,Hawaii,NaN,12,11,10,9,10
22,Indiana,NaN,178,158,140,124,108
23,Kentucky,NaN,170,145,124,107,92
24,Minnesota,NaN,136,135,130,124,115
25,Oklahoma,NaN,134,112,91,72,56
26,Pennsylvania,NaN,477,442,395,340,282
27,South Carolina,NaN,158,119,88,64,45
28,District of Columbia,NaN,1,1,1,0,0
29,Kansas,NaN,34,31,28,24,21
30,Missouri,NaN,93,81,71,62,53
31,Vermont,NaN,11,10,10,9,8
32,Virginia,NaN,215,183,153,125,100
33,Connecticut,NaN,25,22,18,15,12
34,Iowa,NaN,89,79,69,59,49
35,Louisiana,NaN,74,57,44,33,25
36,Ohio,NaN,536,467,399,334,275
37,Michigan,NaN,359,367,366,357,340
38,South Dakota,NaN,19,19,19,20,19
39,Arkansas,NaN,59,50,43,37,32
40,Delaware,NaN,25,21,18,14,11
41,Mississippi,NaN,54,45,39,34,31
42,New Mexico,NaN,64,71,78,84,86
43,North Dakota,NaN,42,40,37,34,30
44,Wyoming,NaN,41,38,35,31,27
45,Alaska,NaN,41,37,31,26,20
46,Maine,NaN,34,34,33,31,28
47,Alabama,NaN,155,124,101,83,68
48,Idaho,NaN,131,122,110,97,84
49,Montana,NaN,90,86,80,72,64
50,Puerto Rico,NaN,8,6,5,4,3
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,130,112,95,79,65
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
