,State,613,619,626,633,640,647
0,Washington,NaN,253,223,188,153,120
1,Illinois,NaN,253,244,227,203,177
2,California,NaN,650,567,479,393,314
3,Arizona,NaN,260,248,231,211,188
4,Massachusetts,NaN,101,105,106,104,100
5,Wisconsin,NaN,116,123,127,127,123
6,Texas,NaN,1693,1499,1283,1066,861
7,Nebraska,NaN,14,14,15,14,14
8,Utah,NaN,83,84,81,75,68
9,Oregon,NaN,139,132,121,109,96
10,Florida,NaN,1853,1505,1174,883,643
11,New York,NaN,276,279,277,268,256
12,Rhode Island,NaN,18,17,16,15,13
13,Georgia,NaN,732,643,541,440,348
14,New Hampshire,NaN,20,23,25,27,28
15,North Carolina,NaN,469,441,404,361,317
16,New Jersey,NaN,142,144,143,139,132
17,Colorado,NaN,106,105,101,94,86
18,Maryland,NaN,117,117,114,108,101
19,Nevada,NaN,136,128,117,105,93
20,Tennessee,NaN,380,336,285,234,187
21,Hawaii,NaN,41,35,30,24,19
22,Indiana,NaN,291,280,261,237,210
23,Kentucky,NaN,245,241,228,207,182
24,Minnesota,NaN,101,111,119,125,129
25,Oklahoma,NaN,232,212,187,160,133
26,Pennsylvania,NaN,328,363,389,404,405
27,South Carolina,NaN,438,402,353,299,246
28,District of Columbia,NaN,3,3,3,3,3
29,Kansas,NaN,127,126,121,113,104
30,Missouri,NaN,195,175,154,133,112
31,Vermont,NaN,10,11,12,13,13
32,Virginia,NaN,246,250,246,235,219
33,Connecticut,NaN,37,37,35,33,30
34,Iowa,NaN,81,89,96,99,100
35,Louisiana,NaN,234,184,141,106,78
36,Ohio,NaN,521,542,538,513,475
37,Michigan,NaN,243,270,294,313,327
38,South Dakota,NaN,19,20,20,19,18
39,Arkansas,NaN,152,133,114,95,78
40,Delaware,NaN,21,22,21,21,19
41,Mississippi,NaN,259,219,179,142,110
42,New Mexico,NaN,65,61,54,47,40
43,North Dakota,NaN,17,19,21,22,23
44,Wyoming,NaN,39,40,40,38,34
45,Alaska,NaN,17,18,18,17,16
46,Maine,NaN,35,41,47,52,56
47,Alabama,NaN,255,236,212,185,156
48,Idaho,NaN,145,159,171,180,184
49,Montana,NaN,67,79,90,99,106
50,Puerto Rico,NaN,54,43,33,25,18
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,197,216,229,235,235
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
