,State,536,542,549,556,563,570
0,Washington,NaN,43,39,37,36,35
1,Illinois,NaN,43,51,66,90,125
2,California,NaN,250,296,370,477,624
3,Arizona,NaN,63,68,75,85,99
4,Massachusetts,NaN,10,10,11,12,14
5,Wisconsin,NaN,31,33,37,44,55
6,Texas,NaN,182,210,256,324,418
7,Nebraska,NaN,1,1,2,4,5
8,Utah,NaN,29,34,41,49,59
9,Oregon,NaN,10,8,8,7,7
10,Florida,NaN,213,279,395,591,917
11,New York,NaN,33,35,39,46,56
12,Rhode Island,NaN,1,0,0,0,0
13,Georgia,NaN,56,68,96,149,242
14,New Hampshire,NaN,1,1,1,1,1
15,North Carolina,NaN,39,45,58,80,113
16,New Jersey,NaN,34,33,34,35,37
17,Colorado,NaN,35,38,41,45,50
18,Maryland,NaN,13,12,13,15,18
19,Nevada,NaN,32,41,52,68,89
20,Tennessee,NaN,24,30,41,58,85
21,Hawaii,NaN,3,3,3,4,5
22,Indiana,NaN,42,45,51,60,73
23,Kentucky,NaN,17,15,15,15,17
24,Minnesota,NaN,18,19,24,33,47
25,Oklahoma,NaN,27,36,49,69,96
26,Pennsylvania,NaN,29,24,22,22,24
27,South Carolina,NaN,21,29,43,67,107
28,District of Columbia,NaN,0,0,0,0,0
29,Kansas,NaN,24,36,53,80,119
30,Missouri,NaN,81,104,132,165,203
31,Vermont,NaN,0,0,0,0,0
32,Virginia,NaN,29,29,30,32,37
33,Connecticut,NaN,2,2,2,3,3
34,Iowa,NaN,9,8,8,9,10
35,Louisiana,NaN,43,61,95,157,270
36,Ohio,NaN,17,18,21,26,35
37,Michigan,NaN,29,25,24,25,29
38,South Dakota,NaN,3,3,3,4,5
39,Arkansas,NaN,45,65,93,134,192
40,Delaware,NaN,3,3,3,3,3
41,Mississippi,NaN,37,56,89,146,240
42,New Mexico,NaN,11,11,12,14,16
43,North Dakota,NaN,1,1,1,1,1
44,Wyoming,NaN,6,7,9,12,15
45,Alaska,NaN,2,2,3,4,5
46,Maine,NaN,1,1,0,0,0
47,Alabama,NaN,33,39,47,60,79
48,Idaho,NaN,12,12,12,13,16
49,Montana,NaN,6,6,7,8,9
50,Puerto Rico,NaN,4,5,6,8,10
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,8,6,5,4,4
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
