,State,557,563,570,577,584,591
0,Washington,NaN,68,91,123,164,216
1,Illinois,NaN,86,124,179,259,368
2,California,NaN,421,583,805,1095,1459
3,Arizona,NaN,112,151,207,285,389
4,Massachusetts,NaN,78,158,318,622,1142
5,Wisconsin,NaN,71,104,152,220,316
6,Texas,NaN,394,591,911,1405,2120
7,Nebraska,NaN,11,16,22,31,42
8,Utah,NaN,28,35,42,51,61
9,Oregon,NaN,48,87,164,304,533
10,Florida,NaN,738,1117,1678,2455,3422
11,New York,NaN,94,161,277,475,797
12,Rhode Island,NaN,10,21,43,82,147
13,Georgia,NaN,161,290,525,932,1587
14,New Hampshire,NaN,9,15,28,50,88
15,North Carolina,NaN,139,255,461,806,1335
16,New Jersey,NaN,47,58,72,89,109
17,Colorado,NaN,50,66,88,117,154
18,Maryland,NaN,50,93,174,324,588
19,Nevada,NaN,103,130,163,202,246
20,Tennessee,NaN,142,268,506,922,1566
21,Hawaii,NaN,13,23,41,69,110
22,Indiana,NaN,81,132,216,350,552
23,Kentucky,NaN,40,58,86,130,197
24,Minnesota,NaN,35,59,101,170,281
25,Oklahoma,NaN,67,107,170,262,385
26,Pennsylvania,NaN,82,144,255,448,767
27,South Carolina,NaN,64,128,250,468,802
28,District of Columbia,NaN,4,7,12,20,33
29,Kansas,NaN,61,87,124,172,233
30,Missouri,NaN,161,206,257,311,363
31,Vermont,NaN,1,2,4,7,11
32,Virginia,NaN,74,129,227,395,671
33,Connecticut,NaN,9,14,21,31,44
34,Iowa,NaN,16,24,36,56,86
35,Louisiana,NaN,151,243,398,646,1013
36,Ohio,NaN,67,107,171,270,416
37,Michigan,NaN,36,41,49,62,78
38,South Dakota,NaN,5,9,15,27,48
39,Arkansas,NaN,87,108,133,162,195
40,Delaware,NaN,2,4,6,9,13
41,Mississippi,NaN,102,181,312,512,773
42,New Mexico,NaN,38,58,89,134,196
43,North Dakota,NaN,4,8,15,31,61
44,Wyoming,NaN,12,16,23,32,44
45,Alaska,NaN,11,21,38,67,107
46,Maine,NaN,22,35,58,96,158
47,Alabama,NaN,143,259,459,773,1197
48,Idaho,NaN,22,34,55,88,141
49,Montana,NaN,21,48,121,297,639
50,Puerto Rico,NaN,31,65,127,231,373
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,25,42,73,125,212
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
