,State,501,507,514,521,528,535
0,Washington,NaN,54,45,37,29,23
1,Illinois,NaN,108,80,57,40,28
2,California,NaN,185,146,112,83,61
3,Arizona,NaN,70,63,56,50,43
4,Massachusetts,NaN,27,18,11,7,4
5,Wisconsin,NaN,30,22,16,11,8
6,Texas,NaN,180,147,118,94,74
7,Nebraska,NaN,5,3,2,1,1
8,Utah,NaN,14,12,11,9,8
9,Oregon,NaN,24,18,14,10,7
10,Florida,NaN,210,168,131,101,76
11,New York,NaN,81,58,41,29,20
12,Rhode Island,NaN,2,2,1,0,0
13,Georgia,NaN,108,87,69,54,43
14,New Hampshire,NaN,3,2,1,1,0
15,North Carolina,NaN,65,52,41,32,26
16,New Jersey,NaN,48,32,20,13,8
17,Colorado,NaN,38,29,22,16,12
18,Maryland,NaN,28,20,14,10,7
19,Nevada,NaN,20,18,15,13,11
20,Tennessee,NaN,33,25,19,14,11
21,Hawaii,NaN,2,2,1,1,0
22,Indiana,NaN,50,41,33,27,21
23,Kentucky,NaN,50,44,38,32,27
24,Minnesota,NaN,31,21,14,10,6
25,Oklahoma,NaN,23,20,17,14,12
26,Pennsylvania,NaN,114,82,57,39,26
27,South Carolina,NaN,23,17,13,10,7
28,District of Columbia,NaN,3,2,1,1,0
29,Kansas,NaN,12,10,8,7,6
30,Missouri,NaN,84,78,71,65,60
31,Vermont,NaN,0,0,0,0,0
32,Virginia,NaN,41,30,21,15,10
33,Connecticut,NaN,12,8,5,3,2
34,Iowa,NaN,15,11,9,7,5
35,Louisiana,NaN,44,43,42,41,40
36,Ohio,NaN,50,40,32,25,20
37,Michigan,NaN,131,89,59,38,24
38,South Dakota,NaN,5,3,2,1,1
39,Arkansas,NaN,16,15,14,13,13
40,Delaware,NaN,4,3,2,1,1
41,Mississippi,NaN,23,23,23,23,23
42,New Mexico,NaN,18,15,12,10,8
43,North Dakota,NaN,2,2,1,1,1
44,Wyoming,NaN,2,2,2,2,2
45,Alaska,NaN,3,2,1,1,1
46,Maine,NaN,7,5,4,2,2
47,Alabama,NaN,44,40,36,32,29
48,Idaho,NaN,8,6,5,5,4
49,Montana,NaN,9,7,6,5,4
50,Puerto Rico,NaN,11,7,4,2,1
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,14,11,10,8,7
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
