,State,487,493,500,507,514,521
0,Washington,NaN,63,57,50,42,34
1,Illinois,NaN,155,123,94,69,49
2,California,NaN,289,244,196,150,111
3,Arizona,NaN,68,63,57,50,43
4,Massachusetts,NaN,40,29,20,13,8
5,Wisconsin,NaN,45,37,30,23,17
6,Texas,NaN,254,218,182,149,119
7,Nebraska,NaN,4,3,2,1,1
8,Utah,NaN,25,22,20,17,14
9,Oregon,NaN,34,28,22,17,12
10,Florida,NaN,325,273,221,174,133
11,New York,NaN,156,113,79,53,35
12,Rhode Island,NaN,6,4,3,2,1
13,Georgia,NaN,117,99,82,66,52
14,New Hampshire,NaN,8,5,4,2,1
15,North Carolina,NaN,75,60,46,35,26
16,New Jersey,NaN,82,54,34,21,12
17,Colorado,NaN,53,44,34,26,19
18,Maryland,NaN,46,34,25,17,11
19,Nevada,NaN,27,24,21,18,15
20,Tennessee,NaN,41,32,25,18,13
21,Hawaii,NaN,3,2,2,1,1
22,Indiana,NaN,58,49,41,34,27
23,Kentucky,NaN,60,57,53,48,43
24,Minnesota,NaN,47,37,27,20,14
25,Oklahoma,NaN,32,27,23,19,15
26,Pennsylvania,NaN,166,125,91,63,42
27,South Carolina,NaN,39,32,25,20,15
28,District of Columbia,NaN,4,3,2,1,1
29,Kansas,NaN,22,20,18,16,13
30,Missouri,NaN,82,76,69,61,54
31,Vermont,NaN,1,1,0,0,0
32,Virginia,NaN,67,50,36,25,17
33,Connecticut,NaN,22,15,10,7,4
34,Iowa,NaN,21,17,14,11,8
35,Louisiana,NaN,46,44,42,39,37
36,Ohio,NaN,76,62,50,39,30
37,Michigan,NaN,262,190,133,89,58
38,South Dakota,NaN,6,4,3,2,1
39,Arkansas,NaN,25,25,24,23,21
40,Delaware,NaN,6,5,3,2,1
41,Mississippi,NaN,26,26,26,25,24
42,New Mexico,NaN,19,18,16,13,11
43,North Dakota,NaN,3,2,2,1,1
44,Wyoming,NaN,2,2,2,2,2
45,Alaska,NaN,3,3,2,1,1
46,Maine,NaN,7,6,5,3,2
47,Alabama,NaN,56,50,44,38,33
48,Idaho,NaN,8,7,6,5,4
49,Montana,NaN,8,7,6,6,5
50,Puerto Rico,NaN,26,16,10,6,3
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,25,22,19,16,13
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
