,State,389,395,402,409,416,423
0,Washington,4675,129,109,90,74,60
1,Illinois,22121,374,318,267,222,181
2,California,47057,2406,1943,1540,1200,921
3,Arizona,14978,610,459,336,242,172
4,Massachusetts,15484,276,218,170,131,99
5,Wisconsin,6745,132,102,78,59,44
6,Texas,41273,1994,1693,1378,1090,844
7,Nebraska,2002,27,22,18,15,12
8,Utah,1794,49,39,31,24,18
9,Oregon,2137,70,62,54,47,41
10,Florida,28779,880,748,627,518,423
11,New York,45884,919,778,648,532,430
12,Rhode Island,2290,50,43,37,32,27
13,Georgia,15871,653,531,425,335,260
14,New Hampshire,1133,31,25,19,15,12
15,North Carolina,10491,473,405,341,284,232
16,New Jersey,22454,404,350,299,251,208
17,Colorado,5824,76,65,54,45,36
18,Maryland,7554,161,127,99,77,58
19,Nevada,4709,130,100,75,56,42
20,Tennessee,10933,369,296,234,184,142
21,Hawaii,425,6,5,4,3,2
22,Indiana,12173,216,166,125,94,69
23,Kentucky,4282,214,182,152,126,102
24,Minnesota,6444,76,66,57,50,43
25,Oklahoma,4024,185,157,130,106,85
26,Pennsylvania,23065,727,631,541,459,383
27,South Carolina,7998,322,268,220,179,143
28,District of Columbia,979,21,17,14,11,9
29,Kansas,4329,141,107,80,59,43
30,Missouri,7771,196,155,120,91,69
31,Vermont,189,6,6,6,6,6
32,Virginia,7012,249,211,176,144,117
33,Connecticut,7381,104,80,61,46,34
34,Iowa,5236,160,136,114,94,77
35,Louisiana,9292,184,150,120,95,75
36,Ohio,16394,286,235,191,153,122
37,Michigan,16119,239,200,167,137,112
38,South Dakota,1844,29,23,18,14,11
39,Arkansas,5265,166,137,112,90,71
40,Delaware,1283,25,20,17,13,10
41,Mississippi,6462,165,130,100,76,57
42,New Mexico,3529,96,76,59,45,33
43,North Dakota,1461,9,7,5,3,2
44,Wyoming,647,18,14,12,9,7
45,Alaska,282,7,6,5,4,3
46,Maine,649,27,21,16,12,9
47,Alabama,9242,499,375,266,181,120
48,Idaho,1803,25,19,14,11,8
49,Montana,1327,39,33,27,23,18
50,Puerto Rico,1919,31,24,19,14,11
51,Virgin Islands,25,NaN,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2210,72,56,43,32,24
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
