,State,459,465,472,479,486,493
0,Washington,NaN,67,75,82,87,89
1,Illinois,NaN,195,196,189,173,152
2,California,NaN,506,482,455,420,376
3,Arizona,NaN,80,78,77,75,71
4,Massachusetts,NaN,81,72,61,50,38
5,Wisconsin,NaN,51,51,50,47,42
6,Texas,NaN,383,390,397,400,393
7,Nebraska,NaN,22,24,25,26,25
8,Utah,NaN,16,16,16,16,15
9,Oregon,NaN,31,38,46,53,59
10,Florida,NaN,424,451,475,489,490
11,New York,NaN,389,325,261,201,149
12,Rhode Island,NaN,9,9,8,7,6
13,Georgia,NaN,223,228,241,258,277
14,New Hampshire,NaN,12,11,9,8,6
15,North Carolina,NaN,139,148,158,165,170
16,New Jersey,NaN,219,190,158,126,95
17,Colorado,NaN,48,50,51,50,48
18,Maryland,NaN,110,108,102,93,81
19,Nevada,NaN,55,60,64,68,70
20,Tennessee,NaN,90,100,109,118,124
21,Hawaii,NaN,3,3,3,2,2
22,Indiana,NaN,78,83,87,89,88
23,Kentucky,NaN,85,85,87,89,91
24,Minnesota,NaN,75,71,64,56,46
25,Oklahoma,NaN,27,27,27,27,28
26,Pennsylvania,NaN,278,267,247,219,186
27,South Carolina,NaN,57,56,57,58,58
28,District of Columbia,NaN,9,8,7,6,5
29,Kansas,NaN,11,11,11,11,11
30,Missouri,NaN,71,76,83,89,96
31,Vermont,NaN,4,4,3,2,2
32,Virginia,NaN,133,135,134,130,122
33,Connecticut,NaN,44,39,33,27,21
34,Iowa,NaN,36,36,36,34,31
35,Louisiana,NaN,70,82,96,110,125
36,Ohio,NaN,172,158,142,123,104
37,Michigan,NaN,575,581,531,452,364
38,South Dakota,NaN,6,5,5,4,3
39,Arkansas,NaN,23,25,27,30,33
40,Delaware,NaN,18,18,18,17,16
41,Mississippi,NaN,35,35,36,37,37
42,New Mexico,NaN,26,27,27,27,26
43,North Dakota,NaN,6,6,6,5,5
44,Wyoming,NaN,1,1,1,1,2
45,Alaska,NaN,7,7,7,7,6
46,Maine,NaN,12,14,15,16,16
47,Alabama,NaN,74,81,88,95,101
48,Idaho,NaN,18,16,14,12,10
49,Montana,NaN,20,21,23,24,24
50,Puerto Rico,NaN,80,95,108,117,121
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,42,40,38,35,31
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
