,State,774,780,787,794,801,808
0,Washington,NaN,136,94,63,41,25
1,Illinois,NaN,230,152,98,61,37
2,California,NaN,754,549,380,252,162
3,Arizona,NaN,242,170,114,74,46
4,Massachusetts,NaN,92,56,33,19,10
5,Wisconsin,NaN,128,96,70,51,36
6,Texas,NaN,818,600,418,279,178
7,Nebraska,NaN,39,26,17,10,6
8,Utah,NaN,35,23,15,9,5
9,Oregon,NaN,58,40,26,17,10
10,Florida,NaN,594,423,289,190,121
11,New York,NaN,127,75,43,24,13
12,Rhode Island,NaN,7,4,2,1,0
13,Georgia,NaN,335,251,180,124,83
14,New Hampshire,NaN,20,14,9,6,4
15,North Carolina,NaN,195,132,86,53,32
16,New Jersey,NaN,128,100,81,67,57
17,Colorado,NaN,46,30,19,12,7
18,Maryland,NaN,50,35,24,16,11
19,Nevada,NaN,75,51,34,21,13
20,Tennessee,NaN,309,218,146,95,60
21,Hawaii,NaN,19,13,9,5,3
22,Indiana,NaN,172,121,82,54,35
23,Kentucky,NaN,154,110,73,45,27
24,Minnesota,NaN,71,48,31,19,12
25,Oklahoma,NaN,199,139,90,54,31
26,Pennsylvania,NaN,245,188,146,115,90
27,South Carolina,NaN,200,138,88,54,31
28,District of Columbia,NaN,2,1,1,0,0
29,Kansas,NaN,34,22,14,8,5
30,Missouri,NaN,211,145,94,58,35
31,Vermont,NaN,8,6,4,3,2
32,Virginia,NaN,333,262,202,152,113
33,Connecticut,NaN,37,24,15,9,5
34,Iowa,NaN,69,50,35,24,16
35,Louisiana,NaN,94,62,40,24,15
36,Ohio,NaN,372,256,170,110,70
37,Michigan,NaN,238,167,113,74,47
38,South Dakota,NaN,17,11,7,4,2
39,Arkansas,NaN,110,75,47,28,16
40,Delaware,NaN,19,13,8,5,3
41,Mississippi,NaN,101,64,39,23,13
42,New Mexico,NaN,61,41,27,17,10
43,North Dakota,NaN,10,7,4,3,1
44,Wyoming,NaN,13,9,6,3,2
45,Alaska,NaN,13,10,7,4,3
46,Maine,NaN,33,25,18,13,9
47,Alabama,NaN,116,75,46,27,15
48,Idaho,NaN,40,26,16,10,5
49,Montana,NaN,38,29,21,14,9
50,Puerto Rico,NaN,16,10,6,3,2
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,104,81,59,41,27
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
