,State,550,556,563,570,577,584
0,Washington,NaN,58,73,94,120,153
1,Illinois,NaN,69,92,128,179,250
2,California,NaN,316,437,611,852,1172
3,Arizona,NaN,81,103,135,179,239
4,Massachusetts,NaN,17,19,23,29,35
5,Wisconsin,NaN,67,109,181,301,493
6,Texas,NaN,326,500,793,1272,2020
7,Nebraska,NaN,15,22,32,46,66
8,Utah,NaN,20,23,26,29,32
9,Oregon,NaN,26,38,60,99,170
10,Florida,NaN,437,672,1064,1696,2654
11,New York,NaN,51,71,102,149,218
12,Rhode Island,NaN,5,9,16,29,48
13,Georgia,NaN,103,170,291,500,846
14,New Hampshire,NaN,5,6,9,12,18
15,North Carolina,NaN,93,161,282,490,830
16,New Jersey,NaN,43,54,68,87,110
17,Colorado,NaN,40,44,50,56,62
18,Maryland,NaN,19,22,28,37,50
19,Nevada,NaN,64,82,106,136,173
20,Tennessee,NaN,78,148,288,554,1026
21,Hawaii,NaN,5,7,10,14,20
22,Indiana,NaN,51,70,98,136,188
23,Kentucky,NaN,33,44,64,96,144
24,Minnesota,NaN,16,18,22,25,30
25,Oklahoma,NaN,38,51,69,92,122
26,Pennsylvania,NaN,58,94,161,279,476
27,South Carolina,NaN,37,64,112,196,335
28,District of Columbia,NaN,3,5,8,14,24
29,Kansas,NaN,63,99,155,240,362
30,Missouri,NaN,132,175,227,288,352
31,Vermont,NaN,0,0,1,2,3
32,Virginia,NaN,41,58,84,120,171
33,Connecticut,NaN,4,7,11,17,26
34,Iowa,NaN,10,13,19,28,43
35,Louisiana,NaN,102,185,356,688,1270
36,Ohio,NaN,22,31,47,70,104
37,Michigan,NaN,27,28,32,39,49
38,South Dakota,NaN,3,6,11,19,33
39,Arkansas,NaN,70,90,116,149,188
40,Delaware,NaN,1,2,3,4,6
41,Mississippi,NaN,41,55,75,104,146
42,New Mexico,NaN,33,53,87,144,234
43,North Dakota,NaN,4,5,7,11,18
44,Wyoming,NaN,7,10,14,20,28
45,Alaska,NaN,6,13,28,57,104
46,Maine,NaN,13,20,33,55,94
47,Alabama,NaN,117,232,456,863,1501
48,Idaho,NaN,13,19,30,48,78
49,Montana,NaN,12,16,21,29,40
50,Puerto Rico,NaN,14,26,45,76,120
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,16,23,37,59,97
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
