,State,753,759,766,773,780,787
0,Washington,11316,278,236,189,145,106
1,Illinois,34228,656,517,396,296,217
2,California,82558,1332,1197,1006,800,606
3,Arizona,27180,546,463,365,271,191
4,Massachusetts,22791,473,367,264,178,113
5,Wisconsin,12877,227,178,133,96,67
6,Texas,82270,1395,1246,1028,791,573
7,Nebraska,3815,102,90,72,53,37
8,Utah,4261,92,78,61,44,30
9,Oregon,6355,135,117,97,76,57
10,Florida,67572,1108,949,757,569,407
11,New York,66523,699,476,306,187,110
12,Rhode Island,3376,34,23,15,9,5
13,Georgia,34076,594,532,446,353,265
14,New Hampshire,2294,45,38,30,23,17
15,North Carolina,21665,628,597,527,435,339
16,New Jersey,32380,334,245,184,143,118
17,Colorado,11601,220,174,129,92,63
18,Maryland,13917,166,123,91,69,54
19,Nevada,9334,211,186,152,116,84
20,Tennessee,23326,527,467,389,308,233
21,Hawaii,1262,34,29,22,16,10
22,Indiana,22136,412,341,272,211,160
23,Kentucky,13300,177,149,116,85,58
24,Minnesota,11957,175,143,110,79,55
25,Oklahoma,13847,198,172,136,100,68
26,Pennsylvania,42203,607,461,352,276,226
27,South Carolina,16136,252,200,146,100,65
28,District of Columbia,1309,9,6,3,2,1
29,Kansas,7720,186,159,125,91,63
30,Missouri,18217,506,459,380,290,206
31,Vermont,566,16,13,11,8,6
32,Virginia,17482,330,275,221,173,133
33,Connecticut,10260,118,88,62,43,28
34,Iowa,8829,145,119,94,71,52
35,Louisiana,16176,344,308,254,197,145
36,Ohio,35005,643,479,341,235,157
37,Michigan,33463,481,391,308,234,172
38,South Dakota,2730,39,31,22,15,9
39,Arkansas,10065,179,142,104,70,45
40,Delaware,2643,33,24,17,11,7
41,Mississippi,11558,297,264,212,157,108
42,New Mexico,6658,180,155,123,91,64
43,North Dakota,2201,30,25,18,12,8
44,Wyoming,1667,31,28,23,17,12
45,Alaska,1114,54,47,38,28,20
46,Maine,1828,36,34,32,30,28
47,Alabama,17571,268,222,167,116,76
48,Idaho,4552,97,98,92,80,65
49,Montana,3067,33,29,24,19,14
50,Puerto Rico,4030,81,54,33,20,11
51,Virgin Islands,105,NaN,NaN,NaN,NaN,NaN
52,Guam,306,NaN,NaN,NaN,NaN,NaN
53,West Virginia,5992,113,98,80,60,43
54,Northern Mariana Islands,23,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
