,State,627,633,640,647,654,661
0,Washington,NaN,254,235,213,190,167
1,Illinois,NaN,202,181,156,131,107
2,California,NaN,561,470,383,304,236
3,Arizona,NaN,293,273,247,219,189
4,Massachusetts,NaN,101,97,90,82,73
5,Wisconsin,NaN,111,107,98,87,74
6,Texas,NaN,1439,1197,961,749,570
7,Nebraska,NaN,26,25,24,22,20
8,Utah,NaN,73,71,67,62,56
9,Oregon,NaN,122,110,97,84,71
10,Florida,NaN,1125,847,618,438,302
11,New York,NaN,273,266,255,240,222
12,Rhode Island,NaN,13,12,10,9,7
13,Georgia,NaN,627,509,401,308,232
14,New Hampshire,NaN,16,17,18,18,18
15,North Carolina,NaN,427,368,305,245,192
16,New Jersey,NaN,131,122,112,100,87
17,Colorado,NaN,133,141,148,155,158
18,Maryland,NaN,107,104,99,93,86
19,Nevada,NaN,127,114,101,88,75
20,Tennessee,NaN,312,249,190,140,100
21,Hawaii,NaN,33,26,21,16,12
22,Indiana,NaN,262,233,203,173,145
23,Kentucky,NaN,241,215,186,156,127
24,Minnesota,NaN,142,162,184,206,226
25,Oklahoma,NaN,210,180,151,123,99
26,Pennsylvania,NaN,433,443,437,417,384
27,South Carolina,NaN,334,265,201,147,104
28,District of Columbia,NaN,4,4,3,3,2
29,Kansas,NaN,89,79,68,57,47
30,Missouri,NaN,175,152,130,108,89
31,Vermont,NaN,14,14,14,14,14
32,Virginia,NaN,270,249,223,195,166
33,Connecticut,NaN,33,30,27,23,20
34,Iowa,NaN,92,87,79,69,59
35,Louisiana,NaN,150,114,85,62,45
36,Ohio,NaN,686,650,595,530,460
37,Michigan,NaN,310,354,399,441,475
38,South Dakota,NaN,23,21,19,17,14
39,Arkansas,NaN,94,75,58,44,33
40,Delaware,NaN,29,28,26,23,21
41,Mississippi,NaN,134,106,82,62,46
42,New Mexico,NaN,64,65,65,63,61
43,North Dakota,NaN,22,24,25,26,25
44,Wyoming,NaN,42,39,36,31,26
45,Alaska,NaN,51,53,53,49,44
46,Maine,NaN,39,42,43,44,43
47,Alabama,NaN,323,256,194,142,100
48,Idaho,NaN,194,197,194,186,174
49,Montana,NaN,89,98,104,107,106
50,Puerto Rico,NaN,24,18,13,9,6
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,198,184,166,145,125
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
