,State,641,647,654,661,668,675
0,Washington,NaN,196,178,158,138,119
1,Illinois,NaN,158,140,120,99,79
2,California,NaN,456,419,389,361,331
3,Arizona,NaN,245,241,236,228,217
4,Massachusetts,NaN,80,73,65,57,48
5,Wisconsin,NaN,110,99,87,73,60
6,Texas,NaN,1032,849,694,563,453
7,Nebraska,NaN,16,15,14,12,10
8,Utah,NaN,59,55,50,44,39
9,Oregon,NaN,134,127,118,105,89
10,Florida,NaN,641,477,351,256,185
11,New York,NaN,236,222,205,186,167
12,Rhode Island,NaN,10,9,8,7,5
13,Georgia,NaN,473,364,274,203,147
14,New Hampshire,NaN,23,23,23,22,20
15,North Carolina,NaN,281,230,183,142,108
16,New Jersey,NaN,110,98,86,74,63
17,Colorado,NaN,164,170,174,173,168
18,Maryland,NaN,96,86,76,66,56
19,Nevada,NaN,94,81,69,58,48
20,Tennessee,NaN,183,144,112,86,65
21,Hawaii,NaN,19,14,10,7,5
22,Indiana,NaN,201,171,144,119,97
23,Kentucky,NaN,191,160,130,103,80
24,Minnesota,NaN,142,139,131,119,106
25,Oklahoma,NaN,157,136,114,93,74
26,Pennsylvania,NaN,512,493,459,411,356
27,South Carolina,NaN,193,149,112,82,59
28,District of Columbia,NaN,2,2,1,1,1
29,Kansas,NaN,41,38,34,30,26
30,Missouri,NaN,114,98,83,69,56
31,Vermont,NaN,11,11,11,10,10
32,Virginia,NaN,238,208,177,148,121
33,Connecticut,NaN,26,26,26,27,27
34,Iowa,NaN,84,74,64,54,44
35,Louisiana,NaN,93,72,55,41,31
36,Ohio,NaN,600,535,466,397,333
37,Michigan,NaN,338,351,357,355,344
38,South Dakota,NaN,22,21,19,17,15
39,Arkansas,NaN,59,47,36,27,19
40,Delaware,NaN,27,24,21,18,15
41,Mississippi,NaN,69,55,44,35,28
42,New Mexico,NaN,58,57,53,49,43
43,North Dakota,NaN,38,37,36,33,30
44,Wyoming,NaN,48,45,40,34,28
45,Alaska,NaN,41,38,34,29,24
46,Maine,NaN,22,21,20,18,16
47,Alabama,NaN,202,160,127,102,83
48,Idaho,NaN,162,157,149,138,125
49,Montana,NaN,82,81,77,72,65
50,Puerto Rico,NaN,12,9,6,4,3
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,153,134,115,97,81
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
