,State,606,612,619,626,633,640
0,Washington,NaN,277,286,286,277,261
1,Illinois,NaN,259,261,253,236,212
2,California,NaN,675,602,516,429,346
3,Arizona,NaN,237,234,225,210,192
4,Massachusetts,NaN,96,102,106,107,105
5,Wisconsin,NaN,113,122,127,128,126
6,Texas,NaN,1960,1933,1837,1684,1492
7,Nebraska,NaN,25,26,27,28,27
8,Utah,NaN,71,78,83,86,86
9,Oregon,NaN,172,170,162,150,135
10,Florida,NaN,2091,1777,1442,1124,844
11,New York,NaN,270,278,280,276,266
12,Rhode Island,NaN,18,19,18,17,15
13,Georgia,NaN,735,682,601,509,416
14,New Hampshire,NaN,20,23,26,28,30
15,North Carolina,NaN,483,473,447,409,364
16,New Jersey,NaN,135,140,141,139,135
17,Colorado,NaN,111,120,125,128,128
18,Maryland,NaN,111,112,109,104,96
19,Nevada,NaN,137,132,124,114,102
20,Tennessee,NaN,444,468,470,452,417
21,Hawaii,NaN,40,38,34,30,25
22,Indiana,NaN,306,318,319,311,295
23,Kentucky,NaN,240,248,245,233,213
24,Minnesota,NaN,69,77,84,89,93
25,Oklahoma,NaN,232,230,222,207,189
26,Pennsylvania,NaN,311,356,396,425,441
27,South Carolina,NaN,471,473,455,421,376
28,District of Columbia,NaN,3,3,3,3,3
29,Kansas,NaN,119,112,99,84,69
30,Missouri,NaN,173,149,125,103,83
31,Vermont,NaN,9,10,11,12,12
32,Virginia,NaN,213,234,252,263,268
33,Connecticut,NaN,38,37,36,33,30
34,Iowa,NaN,63,71,77,82,85
35,Louisiana,NaN,276,228,182,142,108
36,Ohio,NaN,485,572,647,704,737
37,Michigan,NaN,223,252,280,305,325
38,South Dakota,NaN,19,21,22,22,22
39,Arkansas,NaN,175,158,139,118,98
40,Delaware,NaN,17,18,19,20,20
41,Mississippi,NaN,238,189,145,107,77
42,New Mexico,NaN,62,59,55,49,43
43,North Dakota,NaN,13,16,19,21,23
44,Wyoming,NaN,35,37,37,36,34
45,Alaska,NaN,13,14,15,15,15
46,Maine,NaN,29,36,44,52,59
47,Alabama,NaN,278,270,253,229,201
48,Idaho,NaN,96,109,121,131,139
49,Montana,NaN,48,58,68,77,85
50,Puerto Rico,NaN,69,58,47,36,26
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,156,185,210,231,246
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
