,State,375,381,388,395,402,409
0,Washington,4285,167,156,144,132,120
1,Illinois,21253,567,497,432,372,317
2,California,40928,3273,2540,1872,1338,937
3,Arizona,13120,819,708,599,498,406
4,Massachusetts,14577,397,331,271,219,175
5,Wisconsin,6434,188,162,138,116,98
6,Texas,37074,2140,2045,1896,1720,1533
7,Nebraska,1920,42,36,30,25,21
8,Utah,1665,71,65,58,52,46
9,Oregon,1957,85,77,70,63,55
10,Florida,26479,1002,908,806,705,608
11,New York,43634,1269,1144,1008,873,744
12,Rhode Island,2154,69,62,55,49,42
13,Georgia,14198,876,767,650,539,439
14,New Hampshire,1057,54,46,39,33,27
15,North Carolina,9335,548,490,429,369,312
16,New Jersey,21484,521,490,456,419,379
17,Colorado,5640,140,120,102,87,72
18,Maryland,7127,249,217,187,158,133
19,Nevada,4270,194,152,117,88,66
20,Tennessee,9650,392,308,238,182,137
21,Hawaii,409,18,15,13,11,9
22,Indiana,9974,289,230,179,137,104
23,Kentucky,3745,221,198,174,151,129
24,Minnesota,6268,115,92,73,58,45
25,Oklahoma,3547,190,166,141,117,96
26,Pennsylvania,21617,1006,898,795,696,603
27,South Carolina,7042,419,386,347,306,265
28,District of Columbia,913,28,27,26,24,22
29,Kansas,3767,184,152,121,93,71
30,Missouri,7041,225,200,176,154,133
31,Vermont,174,13,13,13,13,13
32,Virginia,6464,368,344,313,279,245
33,Connecticut,7046,224,213,200,185,168
34,Iowa,4901,135,118,102,87,73
35,Louisiana,8859,260,221,184,150,121
36,Ohio,11175,387,346,307,268,232
37,Michigan,15525,349,298,252,212,176
38,South Dakota,1778,36,29,24,19,15
39,Arkansas,4868,243,210,179,149,123
40,Delaware,1090,32,27,22,18,14
41,Mississippi,6045,192,161,134,110,89
42,New Mexico,3283,123,108,93,79,66
43,North Dakota,1447,14,11,8,6,4
44,Wyoming,596,21,18,15,12,10
45,Alaska,262,7,6,5,4,3
46,Maine,590,54,46,38,31,25
47,Alabama,7688,397,329,269,217,173
48,Idaho,1725,48,42,36,31,26
49,Montana,1233,36,31,26,22,19
50,Puerto Rico,1829,59,49,40,33,27
51,Virgin Islands,24,NaN,NaN,NaN,NaN,NaN
52,Guam,129,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2024,125,107,89,73,59
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
