,State,473,479,486,493,500,507
0,Washington,NaN,67,66,62,56,48
1,Illinois,NaN,178,154,127,101,77
2,California,NaN,378,346,307,263,217
3,Arizona,NaN,96,97,95,90,83
4,Massachusetts,NaN,54,43,32,23,16
5,Wisconsin,NaN,72,66,59,50,41
6,Texas,NaN,329,308,281,250,217
7,Nebraska,NaN,10,8,7,5,4
8,Utah,NaN,18,17,16,14,13
9,Oregon,NaN,27,27,25,22,19
10,Florida,NaN,428,389,337,281,226
11,New York,NaN,246,188,138,98,67
12,Rhode Island,NaN,10,8,6,4,3
13,Georgia,NaN,190,176,158,139,119
14,New Hampshire,NaN,12,9,7,5,3
15,North Carolina,NaN,122,111,98,85,71
16,New Jersey,NaN,139,102,71,48,31
17,Colorado,NaN,57,54,48,42,35
18,Maryland,NaN,76,61,48,36,26
19,Nevada,NaN,50,51,50,48,44
20,Tennessee,NaN,60,51,42,33,26
21,Hawaii,NaN,4,4,3,3,2
22,Indiana,NaN,63,61,57,52,46
23,Kentucky,NaN,79,78,76,72,68
24,Minnesota,NaN,68,59,48,38,29
25,Oklahoma,NaN,38,36,33,30,27
26,Pennsylvania,NaN,228,184,142,104,73
27,South Carolina,NaN,73,64,56,48,40
28,District of Columbia,NaN,3,3,2,1,1
29,Kansas,NaN,23,22,21,20,18
30,Missouri,NaN,72,73,72,70,68
31,Vermont,NaN,1,1,0,0,0
32,Virginia,NaN,85,70,56,43,32
33,Connecticut,NaN,35,28,22,16,11
34,Iowa,NaN,31,28,25,21,17
35,Louisiana,NaN,51,51,50,49,46
36,Ohio,NaN,100,85,70,57,45
37,Michigan,NaN,442,357,272,197,137
38,South Dakota,NaN,6,4,3,2,1
39,Arkansas,NaN,23,24,25,25,24
40,Delaware,NaN,9,7,6,4,3
41,Mississippi,NaN,22,22,21,21,20
42,New Mexico,NaN,34,34,32,29,26
43,North Dakota,NaN,5,5,4,4,3
44,Wyoming,NaN,2,2,2,2,2
45,Alaska,NaN,4,3,2,2,1
46,Maine,NaN,10,10,9,8,6
47,Alabama,NaN,53,48,42,36,30
48,Idaho,NaN,12,10,9,7,6
49,Montana,NaN,15,15,14,13,12
50,Puerto Rico,NaN,49,37,27,19,12
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,43,41,39,36,33
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
