,State,564,570,577,584,591,598
0,Washington,6168,75,112,167,246,351
1,Illinois,25936,103,151,214,290,372
2,California,64784,480,659,866,1092,1321
3,Arizona,18388,142,193,257,336,425
4,Massachusetts,18095,61,103,169,270,412
5,Wisconsin,8300,120,224,409,703,1106
6,Texas,53688,678,1134,1835,2777,3822
7,Nebraska,2290,9,13,18,25,34
8,Utah,2494,40,49,60,71,83
9,Oregon,2889,51,85,142,234,364
10,Florida,39695,974,1279,1563,1788,1916
11,New York,53744,103,158,242,362,525
12,Rhode Island,2743,6,12,24,43,70
13,Georgia,21802,223,379,620,959,1370
14,New Hampshire,1389,5,9,16,27,45
15,North Carolina,13736,179,301,495,782,1167
16,New Jersey,26650,69,105,162,246,363
17,Colorado,6978,45,57,72,90,111
18,Maryland,9857,54,92,156,260,416
19,Nevada,6005,124,149,175,201,224
20,Tennessee,12820,192,331,555,884,1308
21,Hawaii,542,14,24,39,61,89
22,Indiana,14054,69,100,143,203,281
23,Kentucky,7372,73,133,244,426,675
24,Minnesota,7787,42,71,119,196,311
25,Oklahoma,7531,89,137,203,292,398
26,Pennsylvania,27900,73,118,190,302,464
27,South Carolina,9950,91,167,294,484,725
28,District of Columbia,1149,2,3,5,8,12
29,Kansas,5305,68,95,130,174,225
30,Missouri,10275,192,223,249,270,284
31,Vermont,260,1,3,6,11,20
32,Virginia,11558,64,104,168,266,407
33,Connecticut,8296,11,20,34,56,87
34,Iowa,6193,27,44,74,120,187
35,Louisiana,11210,312,435,571,712,841
36,Ohio,20556,53,82,126,193,287
37,Michigan,21221,66,106,173,281,445
38,South Dakota,2052,6,9,13,18,26
39,Arkansas,6301,174,231,296,364,427
40,Delaware,1835,2,3,4,7,10
41,Mississippi,7621,141,238,384,577,786
42,New Mexico,4425,32,50,78,119,171
43,North Dakota,1573,4,8,16,32,60
44,Wyoming,786,12,15,19,23,28
45,Alaska,398,11,16,20,26,32
46,Maine,901,12,19,31,51,83
47,Alabama,11624,144,241,389,584,800
48,Idaho,2217,31,52,87,144,229
49,Montana,1722,20,35,64,117,204
50,Puerto Rico,2611,38,60,91,130,173
51,Virgin Islands,40,NaN,NaN,NaN,NaN,NaN
52,Guam,143,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2965,31,52,88,151,252
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
