,State,452,458,465,472,479,486
0,Washington,5380,70,81,93,103,111
1,Illinois,23955,194,207,211,206,192
2,California,61038,584,553,526,495,455
3,Arizona,17153,62,62,65,69,72
4,Massachusetts,17462,87,82,74,63,52
5,Wisconsin,7420,60,69,80,90,99
6,Texas,49595,419,417,424,432,433
7,Nebraska,2213,17,18,19,20,20
8,Utah,2164,20,20,20,21,20
9,Oregon,2460,39,47,58,68,79
10,Florida,34439,449,484,521,554,576
11,New York,51579,506,454,392,328,264
12,Rhode Island,2647,14,15,15,14,13
13,Georgia,19758,237,252,285,332,387
14,New Hampshire,1270,12,12,12,10,9
15,North Carolina,12387,134,154,180,211,242
16,New Jersey,25143,247,226,196,163,129
17,Colorado,6199,41,47,54,61,67
18,Maryland,8562,119,123,123,119,112
19,Nevada,5365,44,48,52,57,60
20,Tennessee,12049,79,85,93,103,114
21,Hawaii,474,7,9,10,11,12
22,Indiana,13224,85,96,108,120,128
23,Kentucky,6338,84,86,93,105,119
24,Minnesota,7098,78,84,86,84,79
25,Oklahoma,6697,34,33,34,35,35
26,Pennsylvania,25665,288,317,338,348,342
27,South Carolina,9336,60,61,63,68,73
28,District of Columbia,1096,12,13,14,15,16
29,Kansas,4909,19,20,22,25,26
30,Missouri,9009,77,91,108,128,150
31,Vermont,242,6,5,5,4,3
32,Virginia,10581,133,141,148,153,153
33,Connecticut,7995,47,48,47,44,39
34,Iowa,5881,56,58,60,61,60
35,Louisiana,10282,68,78,91,106,122
36,Ohio,19033,195,197,195,186,172
37,Michigan,17934,525,624,690,717,706
38,South Dakota,1953,7,8,10,11,13
39,Arkansas,5694,26,29,37,49,68
40,Delaware,1602,27,31,35,39,42
41,Mississippi,7153,43,43,44,45,46
42,New Mexico,4001,25,27,28,28,28
43,North Dakota,1510,7,8,10,13,17
44,Wyoming,703,2,2,2,3,3
45,Alaska,334,6,7,8,9,11
46,Maine,765,12,15,18,22,25
47,Alabama,10790,68,67,69,72,76
48,Idaho,2017,25,25,26,26,26
49,Montana,1546,26,29,33,37,41
50,Puerto Rico,2207,61,92,135,188,248
51,Virgin Islands,26,NaN,NaN,NaN,NaN,NaN
52,Guam,136,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2785,62,72,81,90,98
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
