,State,599,605,612,619,626,633
0,Washington,NaN,242,257,264,262,253
1,Illinois,NaN,236,248,251,243,227
2,California,NaN,690,634,554,464,375
3,Arizona,NaN,235,242,243,237,225
4,Massachusetts,NaN,78,86,91,94,95
5,Wisconsin,NaN,112,123,131,136,137
6,Texas,NaN,1923,1967,1935,1833,1676
7,Nebraska,NaN,25,28,30,32,32
8,Utah,NaN,62,66,69,70,69
9,Oregon,NaN,174,179,178,171,159
10,Florida,NaN,2148,1921,1633,1325,1033
11,New York,NaN,262,275,282,283,278
12,Rhode Island,NaN,16,16,16,14,13
13,Georgia,NaN,659,654,613,548,472
14,New Hampshire,NaN,22,25,29,32,35
15,North Carolina,NaN,428,436,428,405,372
16,New Jersey,NaN,128,135,138,138,135
17,Colorado,NaN,88,94,96,95,92
18,Maryland,NaN,94,95,91,83,74
19,Nevada,NaN,146,143,136,127,116
20,Tennessee,NaN,383,435,471,486,479
21,Hawaii,NaN,32,32,31,28,25
22,Indiana,NaN,278,311,335,350,356
23,Kentucky,NaN,233,249,254,248,233
24,Minnesota,NaN,62,68,71,73,73
25,Oklahoma,NaN,219,229,232,229,219
26,Pennsylvania,NaN,251,296,339,377,405
27,South Carolina,NaN,437,467,475,463,434
28,District of Columbia,NaN,4,4,4,4,3
29,Kansas,NaN,116,125,131,133,132
30,Missouri,NaN,222,205,185,164,141
31,Vermont,NaN,6,7,8,9,9
32,Virginia,NaN,195,227,256,281,300
33,Connecticut,NaN,33,31,28,24,20
34,Iowa,NaN,49,50,49,45,41
35,Louisiana,NaN,319,260,202,151,109
36,Ohio,NaN,403,514,635,754,859
37,Michigan,NaN,208,238,268,295,318
38,South Dakota,NaN,16,20,25,29,33
39,Arkansas,NaN,193,180,163,143,122
40,Delaware,NaN,23,25,26,25,24
41,Mississippi,NaN,328,303,266,225,184
42,New Mexico,NaN,55,55,54,50,45
43,North Dakota,NaN,14,18,23,29,35
44,Wyoming,NaN,35,41,46,49,50
45,Alaska,NaN,20,23,25,26,26
46,Maine,NaN,21,27,35,44,54
47,Alabama,NaN,264,265,257,241,218
48,Idaho,NaN,87,101,115,127,138
49,Montana,NaN,42,51,60,70,80
50,Puerto Rico,NaN,90,82,71,59,47
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,125,152,177,197,212
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
