,State,543,549,556,563,570,577
0,Washington,NaN,51,62,78,98,125
1,Illinois,NaN,72,109,174,280,443
2,California,NaN,304,401,549,762,1055
3,Arizona,NaN,74,90,118,162,229
4,Massachusetts,NaN,9,10,11,14,17
5,Wisconsin,NaN,43,60,88,133,204
6,Texas,NaN,272,389,593,937,1500
7,Nebraska,NaN,2,2,4,6,9
8,Utah,NaN,29,35,42,50,59
9,Oregon,NaN,18,20,25,32,44
10,Florida,NaN,338,541,920,1607,2770
11,New York,NaN,37,42,50,61,76
12,Rhode Island,NaN,2,2,3,5,7
13,Georgia,NaN,77,113,182,305,516
14,New Hampshire,NaN,3,3,5,7,10
15,North Carolina,NaN,45,55,70,90,115
16,New Jersey,NaN,36,43,54,68,86
17,Colorado,NaN,33,36,40,44,49
18,Maryland,NaN,13,14,17,21,28
19,Nevada,NaN,46,60,78,102,132
20,Tennessee,NaN,25,44,81,155,300
21,Hawaii,NaN,4,5,6,9,12
22,Indiana,NaN,46,60,82,114,159
23,Kentucky,NaN,25,33,49,80,138
24,Minnesota,NaN,18,20,23,27,32
25,Oklahoma,NaN,21,31,46,68,99
26,Pennsylvania,NaN,30,28,29,31,35
27,South Carolina,NaN,25,40,69,119,205
28,District of Columbia,NaN,2,3,4,6,10
29,Kansas,NaN,38,60,97,155,244
30,Missouri,NaN,120,154,194,241,293
31,Vermont,NaN,0,1,1,2,3
32,Virginia,NaN,42,69,120,215,382
33,Connecticut,NaN,2,3,4,6,8
34,Iowa,NaN,9,10,11,15,20
35,Louisiana,NaN,77,156,341,744,1496
36,Ohio,NaN,26,37,58,93,150
37,Michigan,NaN,29,31,39,52,75
38,South Dakota,NaN,3,3,4,5,6
39,Arkansas,NaN,67,98,143,207,293
40,Delaware,NaN,1,1,2,2,4
41,Mississippi,NaN,43,65,100,155,239
42,New Mexico,NaN,7,7,8,10,14
43,North Dakota,NaN,2,3,4,6,10
44,Wyoming,NaN,7,8,8,8,9
45,Alaska,NaN,3,5,7,11,18
46,Maine,NaN,1,1,1,2,3
47,Alabama,NaN,57,86,138,228,383
48,Idaho,NaN,11,14,19,29,44
49,Montana,NaN,7,8,10,12,16
50,Puerto Rico,NaN,8,13,21,34,53
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,11,13,17,23,33
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
