,State,620,626,633,640,647,654
0,Washington,NaN,269,246,218,189,161
1,Illinois,NaN,244,226,202,175,147
2,California,NaN,577,481,390,308,238
3,Arizona,NaN,283,265,243,217,190
4,Massachusetts,NaN,108,108,104,98,90
5,Wisconsin,NaN,113,111,104,94,81
6,Texas,NaN,1719,1491,1241,997,778
7,Nebraska,NaN,26,26,25,24,22
8,Utah,NaN,79,77,72,65,58
9,Oregon,NaN,99,80,62,47,35
10,Florida,NaN,1494,1167,879,641,454
11,New York,NaN,289,287,279,266,249
12,Rhode Island,NaN,15,14,13,11,9
13,Georgia,NaN,679,570,462,363,279
14,New Hampshire,NaN,17,19,20,21,21
15,North Carolina,NaN,491,436,369,300,235
16,New Jersey,NaN,142,140,135,128,119
17,Colorado,NaN,108,108,106,102,95
18,Maryland,NaN,115,114,110,104,97
19,Nevada,NaN,141,130,118,104,90
20,Tennessee,NaN,381,308,234,169,118
21,Hawaii,NaN,39,33,26,21,16
22,Indiana,NaN,288,263,234,204,174
23,Kentucky,NaN,268,250,225,195,164
24,Minnesota,NaN,121,131,138,143,144
25,Oklahoma,NaN,219,194,167,140,115
26,Pennsylvania,NaN,379,397,401,392,370
27,South Carolina,NaN,413,337,259,191,135
28,District of Columbia,NaN,4,3,3,3,3
29,Kansas,NaN,96,88,79,68,57
30,Missouri,NaN,183,162,140,119,100
31,Vermont,NaN,14,15,15,16,16
32,Virginia,NaN,275,262,241,215,187
33,Connecticut,NaN,35,34,31,28,24
34,Iowa,NaN,96,103,106,107,105
35,Louisiana,NaN,195,150,113,83,60
36,Ohio,NaN,535,528,499,457,406
37,Michigan,NaN,267,291,311,324,331
38,South Dakota,NaN,23,23,22,20,18
39,Arkansas,NaN,136,116,97,79,63
40,Delaware,NaN,20,19,19,18,16
41,Mississippi,NaN,182,148,117,91,69
42,New Mexico,NaN,66,63,58,52,46
43,North Dakota,NaN,19,21,22,23,23
44,Wyoming,NaN,43,42,40,36,32
45,Alaska,NaN,42,40,36,32,27
46,Maine,NaN,31,35,39,42,44
47,Alabama,NaN,226,192,156,122,93
48,Idaho,NaN,200,216,228,233,232
49,Montana,NaN,86,98,108,115,119
50,Puerto Rico,NaN,37,29,21,15,10
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,210,208,197,180,161
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
