,State,781,787,794,801,808,815
0,Washington,NaN,95,68,48,33,23
1,Illinois,NaN,143,95,62,41,26
2,California,NaN,563,403,289,210,155
3,Arizona,NaN,162,111,74,48,30
4,Massachusetts,NaN,74,44,25,14,7
5,Wisconsin,NaN,96,70,51,36,25
6,Texas,NaN,532,387,277,196,137
7,Nebraska,NaN,27,17,11,6,4
8,Utah,NaN,38,27,19,13,9
9,Oregon,NaN,66,46,30,19,12
10,Florida,NaN,463,320,216,142,92
11,New York,NaN,89,61,45,35,30
12,Rhode Island,NaN,4,2,1,0,0
13,Georgia,NaN,273,196,136,91,59
14,New Hampshire,NaN,14,9,6,4,2
15,North Carolina,NaN,129,81,49,29,16
16,New Jersey,NaN,83,65,52,41,34
17,Colorado,NaN,20,11,6,3,1
18,Maryland,NaN,37,26,18,12,9
19,Nevada,NaN,76,52,34,21,13
20,Tennessee,NaN,169,109,67,40,23
21,Hawaii,NaN,14,9,6,3,2
22,Indiana,NaN,111,79,55,38,26
23,Kentucky,NaN,110,73,45,27,15
24,Minnesota,NaN,50,33,20,12,7
25,Oklahoma,NaN,133,87,53,31,17
26,Pennsylvania,NaN,195,151,119,94,73
27,South Carolina,NaN,138,88,54,31,17
28,District of Columbia,NaN,1,1,0,0,0
29,Kansas,NaN,22,14,8,5,3
30,Missouri,NaN,150,101,66,42,26
31,Vermont,NaN,6,4,3,2,1
32,Virginia,NaN,215,156,110,76,52
33,Connecticut,NaN,37,23,14,8,5
34,Iowa,NaN,54,41,31,23,17
35,Louisiana,NaN,62,40,24,15,8
36,Ohio,NaN,256,170,110,70,43
37,Michigan,NaN,239,168,114,74,47
38,South Dakota,NaN,16,10,7,4,2
39,Arkansas,NaN,106,72,48,31,20
40,Delaware,NaN,13,8,5,3,2
41,Mississippi,NaN,57,36,22,14,9
42,New Mexico,NaN,45,31,21,14,9
43,North Dakota,NaN,7,4,3,1,1
44,Wyoming,NaN,9,6,3,2,1
45,Alaska,NaN,11,8,6,5,4
46,Maine,NaN,25,18,13,9,6
47,Alabama,NaN,184,124,83,56,39
48,Idaho,NaN,28,18,11,7,4
49,Montana,NaN,28,19,12,7,4
50,Puerto Rico,NaN,10,6,3,2,1
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,86,65,47,33,22
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
