,State,508,514,521,528,535,542
0,Washington,NaN,41,34,28,22,17
1,Illinois,NaN,88,63,44,30,21
2,California,NaN,180,155,131,110,91
3,Arizona,NaN,60,54,48,43,39
4,Massachusetts,NaN,19,12,8,5,3
5,Wisconsin,NaN,26,19,13,10,7
6,Texas,NaN,165,137,114,96,81
7,Nebraska,NaN,1,0,0,0,0
8,Utah,NaN,9,8,8,8,9
9,Oregon,NaN,25,19,14,11,8
10,Florida,NaN,177,147,126,110,97
11,New York,NaN,74,54,40,29,22
12,Rhode Island,NaN,2,1,1,0,0
13,Georgia,NaN,112,90,73,58,47
14,New Hampshire,NaN,2,1,1,0,0
15,North Carolina,NaN,64,49,38,29,23
16,New Jersey,NaN,36,24,16,11,7
17,Colorado,NaN,42,35,30,25,21
18,Maryland,NaN,25,18,12,9,6
19,Nevada,NaN,18,16,14,12,11
20,Tennessee,NaN,22,17,12,9,7
21,Hawaii,NaN,2,2,1,1,1
22,Indiana,NaN,44,36,29,24,20
23,Kentucky,NaN,46,39,33,27,22
24,Minnesota,NaN,22,15,10,6,4
25,Oklahoma,NaN,17,15,13,11,10
26,Pennsylvania,NaN,80,56,38,25,16
27,South Carolina,NaN,18,13,9,7,5
28,District of Columbia,NaN,2,1,1,0,0
29,Kansas,NaN,13,12,11,11,10
30,Missouri,NaN,58,56,56,56,57
31,Vermont,NaN,0,0,0,0,0
32,Virginia,NaN,34,25,17,12,9
33,Connecticut,NaN,7,5,3,2,1
34,Iowa,NaN,13,10,8,6,4
35,Louisiana,NaN,36,33,31,29,27
36,Ohio,NaN,34,27,21,17,13
37,Michigan,NaN,99,66,43,27,17
38,South Dakota,NaN,4,2,1,1,0
39,Arkansas,NaN,14,14,14,15,16
40,Delaware,NaN,3,2,1,1,0
41,Mississippi,NaN,23,23,24,25,26
42,New Mexico,NaN,14,11,9,7,5
43,North Dakota,NaN,3,2,2,1,1
44,Wyoming,NaN,4,4,4,4,4
45,Alaska,NaN,1,1,0,0,0
46,Maine,NaN,4,3,2,1,1
47,Alabama,NaN,41,37,34,33,32
48,Idaho,NaN,8,7,6,5,4
49,Montana,NaN,9,8,7,6,5
50,Puerto Rico,NaN,7,4,3,1,1
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,18,15,12,10,8
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
