,State,746,752,759,766,773,780
0,Washington,NaN,320,295,252,203,156
1,Illinois,NaN,823,666,506,365,252
2,California,NaN,1010,898,751,595,451
3,Arizona,NaN,599,574,520,447,367
4,Massachusetts,NaN,606,524,410,297,202
5,Wisconsin,NaN,233,191,148,111,80
6,Texas,NaN,1144,1032,857,664,484
7,Nebraska,NaN,115,110,93,71,50
8,Utah,NaN,107,100,83,64,45
9,Oregon,NaN,146,135,117,97,76
10,Florida,NaN,1106,922,711,515,353
11,New York,NaN,1014,725,483,303,182
12,Rhode Island,NaN,48,36,25,16,10
13,Georgia,NaN,575,562,510,433,348
14,New Hampshire,NaN,54,48,40,32,25
15,North Carolina,NaN,463,435,378,308,237
16,New Jersey,NaN,456,334,230,151,95
17,Colorado,NaN,169,143,116,90,68
18,Maryland,NaN,231,170,118,79,50
19,Nevada,NaN,240,239,221,192,159
20,Tennessee,NaN,667,637,568,476,378
21,Hawaii,NaN,33,31,25,19,13
22,Indiana,NaN,512,448,376,304,240
23,Kentucky,NaN,206,182,143,102,67
24,Minnesota,NaN,223,197,162,124,90
25,Oklahoma,NaN,235,218,179,132,90
26,Pennsylvania,NaN,764,587,420,284,183
27,South Carolina,NaN,289,253,200,146,100
28,District of Columbia,NaN,13,9,6,4,2
29,Kansas,NaN,208,198,167,127,88
30,Missouri,NaN,670,681,620,510,383
31,Vermont,NaN,18,17,14,11,9
32,Virginia,NaN,389,340,285,231,182
33,Connecticut,NaN,156,123,92,66,46
34,Iowa,NaN,171,153,131,108,87
35,Louisiana,NaN,364,360,328,278,222
36,Ohio,NaN,815,644,483,346,240
37,Michigan,NaN,580,470,358,258,177
38,South Dakota,NaN,48,41,31,22,14
39,Arkansas,NaN,200,177,141,104,71
40,Delaware,NaN,43,33,25,17,12
41,Mississippi,NaN,202,199,177,143,107
42,New Mexico,NaN,173,172,158,137,111
43,North Dakota,NaN,33,31,27,21,15
44,Wyoming,NaN,31,31,28,23,17
45,Alaska,NaN,28,26,23,19,14
46,Maine,NaN,41,39,38,37,36
47,Alabama,NaN,266,267,253,227,195
48,Idaho,NaN,92,96,93,84,70
49,Montana,NaN,38,38,36,32,28
50,Puerto Rico,NaN,156,114,76,47,27
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,98,90,78,65,50
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
