,State,312,318,325,332,339,346
0,Washington,2703,189,247,321,416,535
1,Illinois,12882,1014,963,834,688,557
2,California,19151,652,857,1121,1459,1885
3,Arizona,6634,267,348,451,580,738
4,Massachusetts,10722,265,303,338,374,411
5,Wisconsin,3487,332,293,231,170,121
6,Texas,21843,1170,1274,1318,1308,1270
7,Nebraska,989,120,117,105,89,74
8,Utah,868,88,87,79,70,60
9,Oregon,905,91,119,155,200,257
10,Florida,18500,558,623,694,771,855
11,New York,34561,358,475,628,826,1078
12,Rhode Island,1346,65,81,102,125,151
13,Georgia,9442,370,402,411,407,398
14,New Hampshire,526,19,23,26,28,31
15,North Carolina,5240,265,309,359,415,478
16,New Jersey,16978,284,331,366,393,415
17,Colorado,3003,292,304,291,265,236
18,Maryland,4625,184,187,176,159,142
19,Nevada,2136,137,169,207,252,302
20,Tennessee,4554,415,473,535,601,670
21,Hawaii,244,6,7,7,7,7
22,Indiana,5685,493,489,427,340,258
23,Kentucky,1896,137,141,136,127,116
24,Minnesota,3637,438,453,430,389,344
25,Oklahoma,1736,127,148,172,198,227
26,Pennsylvania,10297,729,979,1304,1721,2240
27,South Carolina,4353,139,161,187,216,248
28,District of Columbia,680,12,15,18,22,27
29,Kansas,1529,168,175,165,147,126
30,Missouri,3850,289,283,248,202,158
31,Vermont,67,4,4,4,3,2
32,Virginia,4058,164,195,232,275,324
33,Connecticut,4961,164,214,278,358,454
34,Iowa,2399,188,153,114,83,59
35,Louisiana,6407,176,215,262,317,382
36,Ohio,6399,505,667,873,1126,1428
37,Michigan,9467,841,1034,1232,1438,1652
38,South Dakota,943,149,138,124,109,96
39,Arkansas,2470,171,201,234,272,313
40,Delaware,770,26,34,44,56,72
41,Mississippi,3806,148,168,189,212,236
42,New Mexico,1540,223,256,274,280,279
43,North Dakota,926,106,94,77,62,48
44,Wyoming,215,45,43,37,30,23
45,Alaska,121,16,17,18,19,20
46,Maine,191,23,25,23,19,15
47,Alabama,3577,194,210,227,245,262
48,Idaho,920,92,93,91,87,83
49,Montana,671,90,95,99,101,103
50,Puerto Rico,1094,98,113,131,151,175
51,Virgin Islands,23,NaN,NaN,NaN,NaN,NaN
52,Guam,112,NaN,NaN,NaN,NaN,NaN
53,West Virginia,729,115,146,184,230,285
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
