,State,201,206,213,220,227
0,Washington,1697,39,40,38,36
1,Illinois,7846,148,200,197,187
2,California,10476,719,900,952,1004
3,Arizona,4154,521,667,754,852
4,Massachusetts,8741,79,60,36,19
5,Wisconsin,998,31,35,34,33
6,Texas,9230,2166,3091,4099,5327
7,Nebraska,348,15,16,16,16
8,Utah,345,31,35,38,41
9,Oregon,357,24,27,29,30
10,Florida,8277,959,1277,1447,1638
11,New York,32764,162,220,205,181
12,Rhode Island,1015,9,17,19,19
13,Georgia,4229,212,246,249,253
14,New Hampshire,419,11,15,15,15
15,North Carolina,2199,131,163,169,175
16,New Jersey,15878,268,319,295,271
17,Colorado,1862,29,39,37,34
18,Maryland,3591,65,68,62,56
19,Nevada,963,73,87,93,98
20,Tennessee,1233,111,136,149,163
21,Hawaii,34,NaN,NaN,NaN,NaN
22,Indiana,3044,72,77,73,68
23,Kentucky,775,25,28,27,27
24,Minnesota,1701,47,52,49,46
25,Oklahoma,605,20,23,22,22
26,Pennsylvania,7314,135,172,160,148
27,South Carolina,2048,284,383,447,519
28,District of Columbia,591,NaN,NaN,NaN,NaN
29,Kansas,386,9,11,10,10
30,Missouri,1341,47,54,52,51
31,Vermont,58,NaN,NaN,NaN,NaN
32,Virginia,2327,71,86,83,81
33,Connecticut,4444,13,23,26,25
34,Iowa,934,35,38,37,36
35,Louisiana,4287,NaN,NaN,NaN,NaN
36,Ohio,3673,115,138,134,130
37,Michigan,6526,42,45,43,38
38,South Dakota,146,8,10,11,11
39,Arkansas,555,52,70,78,87
40,Delaware,591,17,20,19,18
41,Mississippi,1912,147,183,194,207
42,New Mexico,690,29,33,33,32
43,North Dakota,113,4,5,5,5
44,Wyoming,28,NaN,NaN,NaN,NaN
45,Alaska,26,1,1,1,1
46,Maine,125,1,2,2,2
47,Alabama,1797,149,178,191,204
48,Idaho,239,28,39,46,53
49,Montana,75,15,20,25,31
50,Puerto Rico,279,NaN,NaN,NaN,NaN
51,Virgin Islands,9,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,141,14,10,9,8
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
