,State,306,311,318,325,332
0,Washington,2655,98,100,101,99
1,Illinois,12111,874,871,875,842
2,California,18753,406,387,400,400
3,Arizona,6464,162,156,159,162
4,Massachusetts,10531,190,189,195,194
5,Wisconsin,3158,407,399,406,424
6,Texas,21049,996,976,971,971
7,Nebraska,934,124,130,133,118
8,Utah,797,75,79,75,77
9,Oregon,826,64,57,59,64
10,Florida,18085,446,462,458,452
11,New York,34339,273,265,286,269
12,Rhode Island,1309,39,41,41,41
13,Georgia,9215,253,256,256,316
14,New Hampshire,512,8,8,8,9
15,North Carolina,5039,250,237,229,244
16,New Jersey,16772,199,205,203,191
17,Colorado,2810,255,257,256,252
18,Maryland,4448,120,119,123,126
19,Nevada,2023,102,104,101,99
20,Tennessee,4301,334,328,344,339
21,Hawaii,233,9,11,11,8
22,Indiana,5332,355,357,351,353
23,Kentucky,1792,126,128,127,121
24,Minnesota,3321,328,327,325,322
25,Oklahoma,1649,109,110,107,109
26,Pennsylvania,9846,507,527,526,500
27,South Carolina,4288,155,163,154,167
28,District of Columbia,672,11,11,13,12
29,Kansas,1456,138,138,142,130
30,Missouri,3580,167,174,186,204
31,Vermont,63,4,4,5,4
32,Virginia,3942,136,140,139,137
33,Connecticut,4871,91,90,93,95
34,Iowa,2222,205,208,215,223
35,Louisiana,6284,111,112,112,112
36,Ohio,6020,260,259,253,260
37,Michigan,8940,506,496,484,484
38,South Dakota,819,161,166,161,164
39,Arkansas,2387,185,194,199,173
40,Delaware,752,12,10,9,12
41,Mississippi,3676,119,117,115,119
42,New Mexico,1400,141,143,138,140
43,North Dakota,852,114,114,113,112
44,Wyoming,202,32,32,31,31
45,Alaska,103,2,0,0,7
46,Maine,177,11,12,12,12
47,Alabama,3459,213,213,212,215
48,Idaho,866,88,88,90,88
49,Montana,614,88,91,87,82
50,Puerto Rico,1032,88,90,89,89
51,Virgin Islands,23,0,0,0,0
52,Guam,103,11,10,10,11
53,West Virginia,667,82,81,80,82
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
