,County,271,276,283,290,297,304,311,318,325
0,01001,1999,,,,,,,,NaN
1,01003,6375,,,,,,,,NaN
2,01005,981,,,,,,,,NaN
3,01007,789,,,,,,,,NaN
4,01009,1838,,,,,,,,NaN
5,01011,635,,,,,,,,NaN
6,01013,998,,,,,,,,NaN
7,01015,4102,,,,,,,,NaN
8,01017,1273,,,,,,,,NaN
9,01019,715,,,,,,,,NaN
10,01021,1805,,,,,,,,NaN
11,01023,386,,,,,,,,NaN
12,01025,1267,,,,,,,,NaN
13,01027,707,,,,,,,,NaN
14,01029,524,,,,,,,,NaN
15,01031,1640,,,,,,,,NaN
16,01033,1906,,,,,,,,NaN
17,01035,554,0,0,0,0,0,0,0,0
18,01037,196,0,0,0,0,0,0,0,0
19,01039,1647,0,0,0,0,0,0,0,0
20,01041,590,0,0,0,0,0,0,0,0
21,01043,2258,1,0,0,0,0,0,0,0
22,01045,1625,0,0,0,0,0,0,0,0
23,01047,1852,0,0,0,0,0,0,0,0
24,01049,3167,110,84,64,48,36,27,20,14
25,01051,3095,1,0,0,0,0,0,0,0
26,01053,1709,0,0,0,0,0,0,0,0
27,01055,4020,1,1,0,0,0,0,0,0
28,01057,547,0,0,0,0,0,0,0,0
29,01059,1991,3,1,1,0,0,0,0,0
30,01061,833,0,0,0,0,0,0,0,0
31,01063,333,0,0,0,0,0,0,0,0
32,01065,745,0,0,0,0,0,0,0,0
33,01067,631,0,0,0,0,0,0,0,0
34,01069,3631,0,0,0,0,0,0,0,0
35,01071,1991,70,53,40,29,22,16,11,8
36,01073,22400,80,49,30,18,11,6,4,2
37,01075,457,0,0,0,0,0,0,0,0
38,01077,2063,6,4,3,2,1,0,0,0
39,01079,792,27,20,14,10,7,5,3,2
40,01081,6439,1,1,0,0,0,0,0,0
41,01083,2692,157,125,98,76,58,43,32,24
42,01085,699,0,0,0,0,0,0,0,0
43,01087,529,0,0,0,0,0,0,0,0
44,01089,8999,25,17,11,7,5,3,2,1
45,01091,967,29,23,18,14,11,8,6,5
46,01093,1042,0,0,0,0,0,0,0,0
47,01095,4267,2,1,1,0,0,0,0,0
48,01097,14282,6,4,2,1,1,0,0,0
49,01099,627,0,0,0,0,0,0,0,0
50,01101,9691,12,8,5,3,2,1,0,0
51,01103,3945,136,110,88,70,55,43,33,25
52,01105,579,0,0,0,0,0,0,0,0
53,01107,803,20,14,10,7,5,4,2,2
54,01109,1302,0,0,0,0,0,0,0,0
55,01111,795,0,0,0,0,0,0,0,0
56,01113,1902,0,0,0,0,0,0,0,0
57,01115,2797,7,4,2,1,0,0,0,0
58,01117,7035,62,38,23,14,8,5,3,1
59,01119,464,0,0,0,0,0,0,0,0
60,01121,2550,0,0,0,0,0,0,0,0
61,01123,1272,0,0,0,0,0,0,0,0
62,01125,9983,1,1,0,0,0,0,0,0
63,01127,2680,0,0,0,0,0,0,0,0
64,01129,621,0,0,0,0,0,0,0,0
