,County,165,171,178,185,192,199,206,213,220
0,01001,607,,,,,,,,NaN
1,01003,864,,,,,,,,NaN
2,01005,349,,,,,,,,NaN
3,01007,190,,,,,,,,NaN
4,01009,235,,,,,,,,NaN
5,01011,369,,,,,,,,NaN
6,01013,633,,,,,,,,NaN
7,01015,354,,,,,,,,NaN
8,01017,629,,,,,,,,NaN
9,01019,97,,,,,,,,NaN
10,01021,246,,,,,,,,NaN
11,01023,195,,,,,,,,NaN
12,01025,274,,,,,,,,NaN
13,01027,65,,,,,,,,NaN
14,01029,36,,,,,,,,NaN
15,01031,377,,,,,,,,NaN
16,01033,395,,,,,,,,NaN
17,01035,209,14,29,41,50,58,63,67,70
18,01037,58,,,,,,,,NaN
19,01039,358,57,123,184,237,281,317,346,367
20,01041,125,7,16,24,32,40,46,53,58
21,01043,452,67,147,225,299,366,425,475,517
22,01045,288,35,77,120,162,202,238,271,300
23,01047,880,92,181,248,298,334,359,376,388
24,01049,719,127,270,399,507,593,659,709,745
25,01051,925,91,183,256,313,355,386,408,423
26,01053,350,49,104,153,196,231,259,280,296
27,01055,739,141,300,444,566,663,737,792,831
28,01057,70,,,,,,,,NaN
29,01059,895,30,56,75,88,98,104,108,111
30,01061,80,,,,,,,,NaN
31,01063,186,1,3,3,4,4,5,5,5
32,01065,311,16,33,47,58,66,73,78,82
33,01067,134,12,25,38,50,62,72,80,88
34,01069,496,65,148,233,319,401,478,548,609
35,01071,273,60,136,215,291,361,422,473,514
36,01073,5221,958,2073,3093,3957,4643,5160,5537,5803
37,01075,77,,,,,,,,NaN
38,01077,490,114,257,402,539,660,762,843,906
39,01079,108,19,43,70,97,124,151,177,200
40,01081,1384,210,452,677,874,1037,1168,1268,1345
41,01083,495,126,287,451,604,738,848,934,999
42,01085,472,2,3,5,5,6,6,6,6
43,01087,194,17,36,54,70,85,97,107,116
44,01089,1430,397,941,1537,2135,2684,3150,3522,3802
45,01091,302,18,37,51,63,71,78,82,86
46,01093,224,20,44,67,88,108,125,140,153
47,01095,1711,192,378,523,631,709,764,802,828
48,01097,4080,305,634,927,1181,1394,1569,1711,1824
49,01099,235,27,57,85,110,132,150,165,177
50,01101,4127,296,575,789,946,1060,1141,1198,1238
51,01103,1102,154,324,474,599,700,778,838,882
52,01105,177,7,15,21,27,31,34,36,38
53,01107,235,25,54,80,102,121,136,148,157
54,01109,429,30,64,94,121,144,164,180,194
55,01111,206,9,19,29,38,46,54,61,68
56,01113,552,84,178,264,338,399,448,486,514
57,01115,382,86,199,316,429,530,616,684,737
58,01117,1284,221,483,730,945,1121,1257,1359,1432
59,01119,285,4,8,11,13,15,16,17,18
60,01121,309,67,157,255,359,462,560,649,727
61,01123,591,18,38,54,68,79,89,96,102
62,01125,2288,265,539,765,944,1079,1179,1252,1303
63,01127,939,85,167,230,278,313,338,356,368
64,01129,109,5,11,16,21,26,30,34,37
65,01131,291,15,29,39,47,52,56,58,60
66,01133,258,33,67,95,118,136,149,159,166
67,02013,0,,,,,,,,NaN
68,02016,0,,,,,,,,NaN
69,02020,547,73,169,276,390,507,625,738,844
70,02050,11,,,,,,,,NaN
71,02060,0,,,,,,,,NaN
72,02068,0,,,,,,,,NaN
73,02070,0,,,,,,,,NaN
74,02090,166,9,21,34,47,61,74,89,103
75,02100,2,,,,,,,,NaN
76,02105,0,,,,,,,,NaN
77,02110,45,,,,,,,,NaN
78,02122,162,23,55,90,129,170,213,256,297
79,02130,22,,,,,,,,NaN
80,02150,4,,,,,,,,NaN
81,02158,1,,,,,,,,NaN
82,02164,0,,,,,,,,NaN
83,02170,115,18,46,79,118,164,216,274,336
84,02180,9,,,,,,,,NaN
85,02185,4,,,,,,,,NaN
86,02188,5,,,,,,,,NaN
87,02195,5,,,,,,,,NaN
88,02198,2,,,,,,,,NaN
89,02220,13,,,,,,,,NaN
90,02230,0,,,,,,,,NaN
91,02240,10,,,,,,,,NaN
92,02261,4,,,,,,,,NaN
93,02275,3,,,,,,,,NaN
94,02282,0,,,,,,,,NaN
95,02290,4,,,,,,,,NaN
96,04001,2439,49,86,109,123,132,137,141,143
97,04003,791,151,331,502,656,786,892,975,1038
98,04005,2164,123,243,338,413,470,513,546,570
99,04007,354,58,127,191,250,301,344,379,406
100,04009,140,24,57,94,135,178,221,262,301
101,04011,21,,,,,,,,NaN
102,04012,363,31,61,84,102,115,124,131,136
103,04013,62296,13752,27130,36897,43428,47558,50084,51598,52495
104,04015,1384,295,637,952,1221,1438,1604,1727,1815
105,04017,3883,279,547,756,917,1036,1124,1189,1235
106,04019,9621,1690,3396,4734,5713,6394,6853,7156,7353
107,04021,4391,812,1619,2239,2683,2986,3186,3316,3399
108,04023,1981,45,77,96,107,113,116,118,119
109,04025,929,235,543,868,1185,1475,1723,1923,2079
110,04027,7346,1006,1966,2689,3206,3562,3802,3961,4065
111,05001,37,,,,,,,,NaN
112,05003,83,,,,,,,,NaN
113,05005,24,,,,,,,,NaN
114,05007,3000,468,937,1304,1572,1758,1884,1967,2021
115,05009,30,,,,,,,,NaN
116,05011,56,,,,,,,,NaN
117,05013,2,,,,,,,,NaN
118,05015,190,31,70,110,148,183,215,242,264
119,05017,180,21,43,61,75,85,92,97,100
120,05019,58,,,,,,,,NaN
121,05021,66,,,,,,,,NaN
122,05023,111,0,0,1,1,2,2,2,3
123,05025,29,,,,,,,,NaN
124,05027,90,,,,,,,,NaN
125,05029,72,,,,,,,,NaN
126,05031,480,40,84,126,163,195,223,246,265
127,05033,215,56,136,229,329,429,523,605,673
128,05035,766,63,125,174,212,240,261,276,286
129,05037,89,,,,,,,,NaN
130,05039,10,,,,,,,,NaN
131,05041,64,,,,,,,,NaN
132,05043,76,,,,,,,,NaN
133,05045,593,162,369,575,761,914,1032,1118,1178
134,05047,27,,,,,,,,NaN
135,05049,15,,,,,,,,NaN
136,05051,285,36,83,136,193,253,315,376,436
137,05053,46,,,,,,,,NaN
138,05055,122,21,49,80,113,148,182,215,245
139,05057,63,,,,,,,,NaN
140,05059,583,58,111,149,175,193,205,212,217
141,05061,101,21,47,73,98,120,138,153,164
142,05063,60,,,,,,,,NaN
143,05065,23,,,,,,,,NaN
144,05067,32,,,,,,,,NaN
145,05069,752,17,34,48,58,66,73,78,81
146,05071,271,52,113,167,211,246,271,289,301
147,05073,21,,,,,,,,NaN
148,05075,103,2,5,8,11,13,16,18,20
149,05077,803,26,45,57,64,69,71,73,73
150,05079,1043,1,1,2,2,2,2,3,3
151,05081,40,,,,,,,,NaN
152,05083,61,,,,,,,,NaN
153,05085,167,47,116,199,293,392,488,576,652
154,05087,206,30,64,94,120,142,159,171,181
155,05089,12,,,,,,,,NaN
156,05091,220,25,59,97,139,181,223,263,299
