,State,390,395,402,409,416
0,Washington,4675,209,230,203,184
1,Illinois,22166,336,297,309,311
2,California,47119,2196,1607,1226,957
3,Arizona,14978,702,599,549,555
4,Massachusetts,15517,432,428,369,378
5,Wisconsin,6749,133,106,104,91
6,Texas,41336,1596,1222,1097,973
7,Nebraska,2003,23,16,29,31
8,Utah,1796,41,27,18,27
9,Oregon,2137,65,58,38,74
10,Florida,28934,827,707,724,669
11,New York,46000,1042,998,951,949
12,Rhode Island,2334,53,62,58,68
13,Georgia,15928,555,453,401,366
14,New Hampshire,1135,24,19,21,30
15,North Carolina,10501,466,454,388,310
16,New Jersey,22466,650,734,746,844
17,Colorado,5826,77,67,74,130
18,Maryland,7580,249,266,314,332
19,Nevada,4720,163,139,131,119
20,Tennessee,10937,303,286,172,127
21,Hawaii,425,NaN,NaN,NaN,NaN
22,Indiana,12191,311,279,283,330
23,Kentucky,4291,198,162,110,63
24,Minnesota,6446,97,84,108,139
25,Oklahoma,4041,178,123,101,70
26,Pennsylvania,23086,827,796,745,817
27,South Carolina,8034,289,326,299,259
28,District of Columbia,980,33,33,34,30
29,Kansas,4370,104,92,92,133
30,Missouri,7775,195,147,184,137
31,Vermont,190,8,7,9,8
32,Virginia,7016,228,309,318,270
33,Connecticut,7447,183,206,261,288
34,Iowa,5237,122,190,195,130
35,Louisiana,9325,173,144,117,94
36,Ohio,16394,NaN,NaN,NaN,NaN
37,Michigan,16130,271,244,234,219
38,South Dakota,1844,23,22,14,13
39,Arkansas,5275,140,109,76,59
40,Delaware,1283,44,51,55,54
41,Mississippi,6464,135,109,83,94
42,New Mexico,3538,119,128,122,126
43,North Dakota,1461,9,5,5,10
44,Wyoming,647,10,8,4,4
45,Alaska,282,9,2,7,4
46,Maine,649,14,10,11,15
47,Alabama,9244,582,529,352,252
48,Idaho,1803,21,10,10,9
49,Montana,1328,36,46,50,16
50,Puerto Rico,1920,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2212,67,43,34,26
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
