,County,243,248,255,262,269,276,283
0,01001,1691,98,99,98,97,95,93
1,01003,5087,11,20,28,34,40,44
2,01005,838,130,127,121,114,106,97
3,01007,636,27,52,73,91,104,113
4,01009,1560,275,260,243,225,206,187
5,01011,591,0,0,0,1,1,1
6,01013,911,16,29,38,46,51,54
7,01015,3374,282,275,265,255,244,231
8,01017,1132,162,163,158,150,140,129
9,01019,569,137,145,150,151,148,142
10,01021,1502,133,140,143,145,144,141
11,01023,345,13,24,32,39,44,47
12,01025,1055,22,27,31,34,36,38
13,01027,552,82,91,96,97,95,91
14,01029,332,66,95,118,136,146,148
15,01031,1283,117,121,124,125,124,122
16,01033,1609,7,14,20,25,29,33
17,01035,524,25,21,18,16,14,12
18,01037,165,33,31,30,28,26,25
19,01039,1311,316,278,239,204,172,145
20,01041,523,65,69,71,71,70,67
21,01043,1862,143,141,137,133,129,124
22,01045,1333,118,124,128,129,129,127
23,01047,1749,104,101,97,93,88,83
24,01049,2371,12,23,31,39,45,50
25,01051,2558,94,94,94,93,91,89
26,01053,1564,133,129,123,116,109,101
27,01055,3365,165,160,153,147,140,133
28,01057,426,64,81,95,107,113,117
29,01059,1745,7,14,20,24,28,31
30,01061,581,107,112,114,113,111,107
31,01063,300,1,2,3,4,5,5
32,01065,615,26,46,62,74,83,88
33,01067,475,75,82,85,87,86,83
34,01069,2727,414,386,354,323,293,264
35,01071,1516,15,23,30,36,42,46
36,01073,19123,17,35,49,60,70,77
37,01075,353,31,41,49,55,60,63
38,01077,1653,5,10,14,18,22,26
39,01079,592,10,18,24,30,35,39
40,01081,5751,1344,1157,982,824,684,564
41,01083,2001,23,29,33,37,41,45
42,01085,649,0,0,0,0,0,1
43,01087,478,51,85,107,121,127,127
44,01089,7630,24,27,30,33,37,41
45,01091,701,16,30,42,51,58,62
46,01093,948,73,78,82,85,87,87
47,01095,3879,9,16,23,28,32,36
48,01097,13122,8,14,19,24,27,30
49,01099,576,78,76,72,69,65,61
50,01101,8688,11,21,29,35,39,43
51,01103,3214,10,19,27,34,39,44
52,01105,538,2,1,1,1,1,1
53,01107,638,34,54,70,83,92,97
54,01109,1161,161,156,148,139,129,119
55,01111,622,51,61,68,73,76,77
56,01113,1731,29,51,67,79,86,90
57,01115,2243,240,240,236,232,224,215
58,01117,5719,538,511,484,454,425,395
59,01119,418,0,0,0,0,0,1
60,01121,2077,491,457,419,378,339,301
61,01123,1136,90,99,103,104,103,99
62,01125,7323,1169,1203,1220,1209,1169,1102
63,01127,2243,14,28,38,47,54,59
64,01129,549,7,13,18,22,25,28
65,01131,531,2,2,2,2,2,2
66,01133,716,27,33,39,43,47,50
67,02013,2,0,0,0,0,0,0
68,02016,7,0,0,0,0,0,0
69,02020,3873,272,258,244,230,216,204
70,02050,95,12,12,12,12,12,12
71,02060,10,0,0,0,0,0,0
72,02068,2,0,0,0,0,0,0
73,02070,8,1,1,1,2,2,2
74,02090,985,109,115,118,121,124,125
75,02100,5,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,272,42,48,53,57,61,64
78,02122,435,20,31,39,45,51,55
79,02130,49,1,1,1,1,1,1
80,02150,20,0,0,0,0,0,0
81,02158,12,1,1,1,1,1,1
82,02164,0,0,0,0,0,0,0
83,02170,579,45,48,51,52,53,53
84,02180,57,2,2,2,2,1,1
85,02185,93,21,21,22,23,23,24
86,02188,93,5,5,4,4,4,3
87,02195,7,0,0,0,0,0,0
88,02198,30,0,0,0,0,0,0
89,02220,44,1,1,1,1,1,1
90,02230,0,0,0,0,0,0,0
91,02240,22,1,1,1,1,1,1
92,02261,76,0,0,0,1,1,1
93,02275,13,0,0,0,0,0,0
94,02282,23,0,0,0,0,0,0
95,02290,79,3,2,2,2,2,2
96,04001,3451,36,27,20,15,11,9
97,04003,1881,44,66,81,92,100,104
98,04005,3749,231,200,173,148,126,108
99,04007,1233,75,90,99,103,104,102
100,04009,793,32,45,54,59,63,64
101,04011,58,0,0,0,0,0,0
102,04012,535,91,147,175,183,175,158
103,04013,140006,1937,1692,1476,1286,1120,975
104,04015,3895,108,114,116,116,115,112
105,04017,5747,66,67,66,64,61,58
106,04019,24647,1658,1447,1252,1078,928,798
107,04021,10375,213,238,250,257,258,255
108,04023,2820,53,67,73,76,75,72
109,04025,2480,72,88,99,106,111,114
110,04027,12580,123,121,116,111,105,98
111,05001,359,57,78,97,115,129,138
112,05003,425,37,51,63,73,82,88
113,05005,285,127,177,237,306,378,448
114,05007,6268,354,359,365,369,371,371
115,05009,637,204,257,313,367,412,444
116,05011,336,14,14,13,12,12,11
117,05013,34,6,8,9,10,12,14
118,05015,625,93,115,136,155,171,182
119,05017,995,17,14,12,10,9,7
120,05019,314,88,139,181,213,235,243
121,05021,264,78,118,153,181,198,204
122,05023,314,44,64,84,105,125,143
123,05025,179,30,32,33,34,35,35
124,05027,383,56,75,92,108,122,134
125,05029,248,53,87,118,146,169,185
126,05031,2640,306,331,358,384,405,422
127,05033,1271,213,251,287,320,347,367
128,05035,1887,154,216,265,302,326,337
129,05037,415,74,101,128,152,172,185
130,05039,156,11,12,13,13,14,14
131,05041,280,17,16,16,15,15,14
132,05043,350,37,52,65,77,88,96
133,05045,2277,334,367,401,433,464,489
134,05047,248,72,111,149,183,209,225
135,05049,127,24,27,30,34,37,41
136,05051,1750,150,163,176,188,200,209
137,05053,249,31,33,35,37,39,41
138,05055,795,88,104,121,137,152,166
139,05057,358,69,116,154,183,203,212
140,05059,1847,92,113,130,142,151,156
141,05061,456,29,43,57,69,79,86
142,05063,1030,146,163,179,195,208,218
143,05065,194,26,28,32,35,38,41
144,05067,290,104,153,200,243,273,286
145,05069,2928,400,412,418,416,408,393
146,05071,819,50,75,97,116,131,143
147,05073,92,8,9,9,10,11,12
148,05075,374,69,74,79,83,87,90
149,05077,1050,21,17,14,11,9,7
150,05079,1941,87,66,50,38,29,22
151,05081,345,24,24,24,24,24,24
152,05083,393,25,38,51,63,75,86
153,05085,1042,242,302,364,427,485,537
154,05087,332,42,66,87,106,122,132
155,05089,76,18,21,25,28,33,37
156,05091,774,126,170,209,243,272,292
157,05093,1596,140,178,207,230,245,254
158,05095,119,8,8,7,7,7,7
159,05097,139,15,15,15,15,14,14
160,05099,209,23,23,23,23,23,22
161,05101,217,47,51,55,58,60,60
162,05103,247,63,88,114,140,167,189
163,05105,83,16,19,22,25,29,33
164,05107,460,18,18,17,17,16,15
165,05109,221,9,9,10,11,12,13
166,05111,615,73,95,115,135,152,166
167,05113,251,25,40,54,67,79,88
168,05115,2028,94,109,123,137,149,159
169,05117,137,9,9,10,11,11,12
170,05119,8670,694,681,669,659,645,630
171,05121,387,78,110,136,156,169,176
172,05123,1474,55,49,43,38,34,30
173,05125,1951,201,229,257,285,311,335
174,05127,95,3,4,4,4,5,5
175,05129,141,18,19,20,22,23,24
176,05131,3459,281,289,295,300,304,305
177,05133,1194,33,48,60,70,77,81
178,05135,198,44,64,83,101,116,128
179,05137,309,45,46,47,48,48,48
180,05139,841,94,113,131,147,161,172
181,05141,169,39,63,86,109,129,145
182,05143,9006,787,781,774,763,747,723
183,05145,731,137,170,205,242,279,314
184,05147,46,12,14,17,19,22,25
185,05149,1233,26,23,21,19,17,16
186,06001,20641,587,600,609,617,621,623
187,06003,2,0,0,0,0,1,1
188,06005,286,28,47,62,74,83,90
189,06007,2764,168,170,172,175,176,177
190,06009,311,38,56,71,85,96,104
191,06011,510,14,13,12,11,11,10
192,06013,15958,611,582,552,525,499,475
193,06015,136,16,23,29,35,40,44
194,06017,1073,55,74,90,103,115,124
195,06019,27769,620,587,555,523,494,465
196,06021,550,69,98,121,137,147,152
197,06023,485,45,52,59,66,71,77
198,06025,11583,248,204,170,142,119,101
199,06027,187,6,9,11,14,15,16
200,06029,31509,730,750,761,765,764,757
201,06031,7430,207,198,188,179,170,161
202,06033,492,61,70,77,84,90,96
203,06035,735,18,32,42,50,55,59
204,06037,261446,5494,4838,4265,3754,3303,2902
205,06039,4391,177,182,185,185,183,180
206,06041,6591,126,138,146,154,160,165
207,06043,75,1,2,2,2,3,3
208,06045,851,49,56,62,67,71,74
209,06047,8750,227,226,223,218,213,206
210,06049,24,1,2,2,3,3,3
211,06051,165,40,71,92,105,110,109
212,06053,9550,545,519,491,464,437,410
213,06055,1626,69,81,91,100,107,112
214,06057,511,42,58,71,83,93,101
215,06059,52201,1089,1138,1159,1161,1152,1130
216,06061,3488,145,158,168,177,184,189
217,06063,49,3,3,3,3,4,4
218,06065,57419,1447,1346,1247,1152,1060,974
219,06067,21628,1265,1207,1151,1092,1034,977
220,06069,1310,75,93,107,117,124,129
221,06071,52649,1303,1249,1189,1127,1065,1004
222,06073,44925,1826,1693,1566,1447,1337,1235
223,06075,10807,621,774,892,987,1061,1117
224,06077,19841,821,730,648,575,509,451
225,06079,3393,149,160,167,172,175,176
226,06081,9598,359,359,359,360,360,360
227,06083,8880,248,270,285,296,303,306
228,06085,20511,950,920,892,866,840,814
229,06087,2218,180,191,198,204,209,211
230,06089,709,64,75,83,91,97,103
231,06091,6,0,1,1,1,2,2
232,06093,161,45,79,107,130,148,161
233,06095,6175,252,253,250,247,243,238
234,06097,7112,343,330,316,303,290,277
235,06099,16351,363,340,318,297,278,259
236,06101,1642,99,112,121,130,136,141
237,06103,509,44,62,78,91,102,110
238,06105,15,0,0,0,1,1,1
239,06107,15599,421,379,341,306,275,248
240,06109,221,27,45,59,71,82,90
241,06111,12406,700,811,899,972,1031,1075
242,06113,2754,126,148,166,181,192,202
243,06115,1118,80,93,103,112,119,125
244,08001,8509,322,293,266,242,219,198
245,08003,241,0,0,0,0,0,0
246,08005,8873,268,239,214,190,170,151
247,08007,50,0,0,0,0,0,0
248,08009,17,0,0,0,0,0,0
249,08011,11,0,0,0,0,0,0
250,08013,3673,588,575,557,533,505,474
251,08014,597,59,83,99,112,119,122
252,08015,321,1,1,1,1,1,1
253,08017,13,2,2,2,1,1,1
