,County,229,234,241,248,255
0,01001,1383,75,84,88,89
1,01003,4586,274,262,249,232
2,01005,617,23,33,40,44
3,01007,557,40,59,71,76
4,01009,1070,98,117,128,133
5,01011,545,12,9,7,5
6,01013,859,61,63,60,54
7,01015,2593,415,382,345,303
8,01017,857,9,26,38,46
9,01019,367,56,71,81,86
10,01021,1168,68,90,105,114
11,01023,325,23,33,37,38
12,01025,930,43,47,48,46
13,01027,401,60,67,68,65
14,01029,239,90,116,125,119
15,01031,982,46,53,57,61
16,01033,1480,84,87,87,84
17,01035,437,2,2,2,1
18,01037,110,0,1,1,2
19,01039,817,29,36,41,43
20,01041,401,32,43,50,51
21,01043,1480,37,57,72,83
22,01045,1030,23,33,41,47
23,01047,1449,49,54,55,53
24,01049,2111,142,130,118,106
25,01051,2124,160,154,144,133
26,01053,1257,65,70,71,68
27,01055,2774,174,166,157,145
28,01057,316,56,64,67,66
29,01059,1600,111,93,77,64
30,01061,398,9,22,32,41
31,01063,282,4,3,3,2
32,01065,542,19,28,33,35
33,01067,345,38,47,53,55
34,01069,1923,146,141,136,129
35,01071,1321,109,108,104,98
36,01073,16703,1030,887,768,657
37,01075,282,20,32,40,44
38,01077,1479,113,115,114,111
39,01079,505,68,81,92,99
40,01081,3511,285,275,263,249
41,01083,1706,84,96,104,110
42,01085,604,12,9,6,4
43,01087,412,57,88,103,105
44,01089,6592,486,445,409,372
45,01091,645,40,46,48,47
46,01093,749,15,33,46,55
47,01095,3510,72,71,70,67
48,01097,12289,510,410,333,270
49,01099,437,6,19,28,34
50,01101,7956,324,253,200,157
51,01103,2891,157,155,151,144
52,01105,483,8,5,4,3
53,01107,544,34,44,51,53
54,01109,851,35,48,56,59
55,01111,494,38,53,62,68
56,01113,1565,66,73,76,77
57,01115,1720,107,129,145,154
58,01117,4345,355,355,350,338
59,01119,403,12,9,7,6
60,01121,1312,39,65,85,100
61,01123,942,42,51,57,61
62,01125,5352,218,209,199,188
63,01127,1958,210,195,175,154
64,01129,500,10,26,36,40
65,01131,474,16,12,9,7
66,01133,584,43,55,64,68
67,02013,2,0,0,0,0
68,02016,6,0,0,0,0
69,02020,3297,489,471,452,431
70,02050,71,0,0,0,0
71,02060,10,0,0,0,0
72,02068,2,0,0,0,0
73,02070,5,0,0,0,0
74,02090,755,159,172,182,189
75,02100,4,0,0,0,0
76,02105,0,0,0,0,0
77,02110,194,22,32,39,44
78,02122,422,17,36,49,60
79,02130,47,0,0,0,0
80,02150,18,3,3,3,3
81,02158,8,0,0,0,0
82,02164,0,0,0,0,0
83,02170,511,52,61,68,74
84,02180,46,7,8,8,9
85,02185,52,7,7,8,8
86,02188,70,5,5,4,4
87,02195,7,0,0,0,0
88,02198,28,7,7,8,9
89,02220,38,0,0,0,0
90,02230,0,0,0,0,0
91,02240,19,0,0,0,0
92,02261,75,6,6,6,6
93,02275,12,2,2,2,2
94,02282,21,0,0,0,0
95,02290,72,0,0,0,0
96,04001,3372,23,12,7,4
97,04003,1841,44,69,86,95
98,04005,3394,94,88,80,71
99,04007,1132,39,66,81,86
100,04009,766,52,63,68,68
101,04011,59,0,0,0,0
102,04012,517,80,143,153,129
103,04013,136004,2838,2240,1779,1413
104,04015,3762,156,152,143,130
105,04017,5659,53,47,41,35
106,04019,22000,796,668,563,466
107,04021,9981,524,511,485,452
108,04023,2775,86,70,56,45
109,04025,2369,62,86,103,112
110,04027,12333,125,109,93,79
111,05001,299,53,88,114,131
112,05003,390,20,39,54,66
113,05005,155,38,64,90,115
114,05007,5645,493,497,495,483
115,05009,414,85,136,188,235
116,05011,314,13,12,12,11
117,05013,25,0,0,0,1
118,05015,503,49,81,108,128
119,05017,969,30,21,14,9
120,05019,266,96,161,203,217
121,05021,211,82,132,163,167
122,05023,270,23,48,71,93
123,05025,142,9,9,9,9
124,05027,319,37,58,77,92
125,05029,220,27,74,116,149
126,05031,2124,354,365,369,364
127,05033,993,137,185,223,251
128,05035,1738,155,222,261,270
129,05037,307,67,94,114,127
130,05039,136,12,14,15,16
131,05041,253,29,28,26,24
132,05043,321,18,42,63,79
133,05045,1798,158,194,229,263
134,05047,189,55,104,142,164
135,05049,85,29,32,34,35
136,05051,1533,177,196,213,225
137,05053,204,23,26,29,32
138,05055,672,59,82,104,122
139,05057,335,41,108,155,184
140,05059,1747,69,93,108,118
141,05061,437,31,53,70,80
142,05063,816,87,104,120,133
143,05065,111,12,15,17,20
144,05067,195,45,85,117,136
145,05069,2304,246,257,262,259
146,05071,787,61,93,118,133
147,05073,76,3,3,4,5
148,05075,271,32,30,29,27
149,05077,1013,22,13,8,5
150,05079,1762,471,170,56,19
151,05081,306,37,35,33,30
152,05083,370,19,38,56,72
153,05085,785,121,172,224,273
154,05087,310,61,102,128,137
155,05089,52,20,21,22,23
156,05091,662,91,141,180,205
157,05093,1439,140,182,207,214
158,05095,100,6,6,6,6
159,05097,119,57,73,88,97
160,05099,167,16,15,14,13
161,05101,146,39,37,33,30
162,05103,184,58,87,117,143
163,05105,63,0,2,5,8
164,05107,420,34,32,30,27
165,05109,189,22,22,22,21
166,05111,529,74,101,123,138
167,05113,238,33,57,79,95
168,05115,1881,148,173,193,204
169,05117,121,16,15,14,13
170,05119,7543,952,1082,1214,1316
171,05121,323,54,98,129,145
172,05123,1373,55,45,37,30
173,05125,1690,193,240,285,327
174,05127,90,8,8,9,9
175,05129,115,43,50,57,60
176,05131,3030,230,239,247,248
177,05133,1173,37,53,62,66
178,05135,156,26,55,79,99
179,05137,250,30,31,32,33
180,05139,731,108,125,137,143
181,05141,142,56,98,138,170
182,05143,7666,1564,1342,1124,916
183,05145,571,115,159,203,244
184,05147,28,2,2,3,3
185,05149,1189,38,31,26,21
