,County,257,262,269,276,283,290,297
0,01001,1831,43,39,36,33,30,27
1,01003,6085,672,635,603,569,535,502
2,01005,921,25,23,21,20,18,16
3,01007,687,26,25,24,23,22,21
4,01009,1662,35,33,31,29,27,26
5,01011,613,9,8,7,6,6,5
6,01013,927,10,8,7,6,6,5
7,01015,3705,125,114,105,96,88,80
8,01017,1208,22,20,18,17,15,14
9,01019,642,27,26,25,24,23,21
10,01021,1661,52,48,44,41,38,35
11,01023,366,10,10,9,8,7,7
12,01025,1158,39,35,32,29,26,24
13,01027,613,17,16,14,13,12,11
14,01029,428,59,60,62,62,62,62
15,01031,1472,68,63,59,55,51,48
16,01033,1744,57,51,47,42,39,35
17,01035,540,3,3,3,3,2,2
18,01037,179,5,5,5,5,5,5
19,01039,1480,56,51,47,43,40,36
20,01041,547,7,7,6,6,5,5
21,01043,1971,35,32,30,27,25,23
22,01045,1513,57,52,48,44,41,37
23,01047,1808,14,12,11,10,9,8
24,01049,2623,96,87,79,72,65,58
25,01051,2835,132,120,110,100,91,83
26,01053,1652,27,26,24,23,21,20
27,01055,3691,169,154,141,128,117,106
28,01057,485,19,18,18,17,17,16
29,01059,1850,47,41,37,32,28,25
30,01061,739,54,52,50,48,47,44
31,01063,310,4,5,5,5,5,5
32,01065,669,26,24,22,20,19,17
33,01067,570,25,23,22,20,19,18
34,01069,3368,115,110,106,100,95,88
35,01071,1694,86,79,73,67,61,55
36,01073,20731,839,763,696,634,576,523
37,01075,402,27,25,23,22,20,19
38,01077,1832,81,76,71,66,61,57
39,01079,662,31,29,27,26,24,23
40,01081,6156,181,162,146,131,118,106
41,01083,2298,112,104,98,91,85,79
42,01085,662,6,5,5,4,4,3
43,01087,492,7,7,7,7,6,6
44,01089,8276,270,247,227,209,192,176
45,01091,748,15,14,12,11,10,9
46,01093,1002,25,22,20,19,17,16
47,01095,4038,63,57,52,47,43,39
48,01097,13744,274,246,221,199,179,161
49,01099,597,6,6,6,6,6,6
50,01101,9029,128,115,104,95,85,77
51,01103,3481,103,93,85,78,71,64
52,01105,544,2,2,1,1,1,1
53,01107,684,15,15,14,14,13,12
54,01109,1242,30,27,25,23,21,19
55,01111,706,37,34,32,30,28,26
56,01113,1822,51,47,43,39,36,32
57,01115,2474,107,99,92,85,79,73
58,01117,6407,334,308,287,265,245,226
59,01119,438,0,0,0,0,0,0
60,01121,2257,43,41,38,36,33,31
61,01123,1197,23,21,20,18,17,16
62,01125,9219,561,503,458,416,376,339
63,01127,2436,100,91,84,77,70,64
64,01129,582,6,7,7,7,7,7
65,01131,538,3,3,3,2,2,2
66,01133,770,18,17,16,15,14,13
67,02013,14,0,0,0,0,0,0
68,02016,96,0,0,0,0,0,0
69,02020,5075,463,449,437,426,413,399
70,02050,128,14,14,14,15,15,15
71,02060,0,0,0,0,0,0,0
72,02068,14,22,53,118,205,239,185
73,02070,31,0,0,0,0,0,0
74,02090,1401,155,154,154,154,154,154
75,02100,9,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,391,12,12,11,11,11,10
78,02122,653,17,17,16,16,15,15
79,02130,69,0,0,0,0,0,0
80,02150,75,7,7,7,7,7,7
81,02158,15,1,1,1,1,2,2
82,02164,95,0,0,0,0,0,0
83,02170,692,47,44,43,41,39,38
84,02180,87,22,24,26,29,32,34
85,02185,157,36,40,45,51,56,61
86,02188,144,32,33,35,36,36,37
87,02195,13,1,1,1,1,1,1
88,02198,32,1,1,1,0,0,0
89,02220,70,8,8,7,7,7,7
90,02230,0,0,0,0,0,0,0
91,02240,48,2,3,3,4,4,5
92,02261,129,3,3,4,4,4,4
93,02275,19,0,0,0,0,0,0
94,02282,31,0,0,0,0,0,0
95,02290,86,3,3,3,3,3,3
96,04001,3581,59,53,48,43,39,35
97,04003,1919,21,20,19,18,17,16
98,04005,4291,229,219,211,202,193,184
99,04007,1451,145,139,133,127,120,112
100,04009,895,57,54,51,48,45,43
101,04011,60,0,0,0,0,0,0
102,04012,548,9,14,16,19,20,22
103,04013,143411,1670,1492,1343,1210,1090,982
104,04015,4050,73,71,69,66,64,61
105,04017,5817,29,26,24,22,20,18
106,04019,25980,499,457,422,389,358,329
107,04021,10746,169,155,143,133,123,113
108,04023,2889,45,39,34,30,27,24
