,County,334,339,346,353,360,367,374,381,388
0,01001,3780,497,530,557,572,574,564,541,507
1,01003,11952,1150,1136,1118,1087,1043,990,929,864
2,01005,1336,51,50,49,48,48,47,45,44
3,01007,1628,315,401,484,550,583,577,532,461
4,01009,4234,484,485,482,467,446,418,385,350
5,01011,754,13,11,10,9,8,7,7,7
6,01013,1405,89,89,90,90,88,85,81,76
7,01015,8684,495,398,320,256,204,162,129,102
8,01017,2133,69,49,36,26,19,15,11,9
9,01019,1294,81,78,75,73,70,67,63,60
10,01021,2719,110,93,78,66,56,48,41,35
11,01023,476,14,15,18,19,19,18,17,16
12,01025,2191,2846,4258,2602,865,271,89,30,10
13,01027,1062,19,13,9,6,4,3,2,2
14,01029,950,55,53,51,48,46,43,40,37
15,01031,3227,273,274,275,273,267,259,249,236
16,01033,4173,252,213,181,153,128,107,90,75
17,01035,809,10,6,3,2,1,1,1,0
18,01037,457,14,9,6,4,3,2,2,1
19,01039,2725,155,133,114,98,83,71,60,51
20,01041,851,64,73,82,90,97,103,108,110
21,01043,6294,432,343,273,216,170,134,105,82
22,01045,3017,291,335,380,425,464,494,514,521
23,01047,2605,65,51,42,35,29,24,20,16
24,01049,6427,486,431,381,334,290,250,214,182
25,01051,5579,455,441,427,410,389,366,342,316
26,01053,2386,85,73,64,55,49,43,38,34
27,01055,8983,486,355,259,189,138,100,73,53
28,01057,1313,74,55,40,30,23,18,14,11
29,01059,3033,112,89,72,58,47,37,30,24
30,01061,1497,65,56,48,42,36,32,28,24
31,01063,586,56,57,58,58,58,57,55,52
32,01065,1274,152,173,191,205,212,211,201,185
33,01067,1093,83,85,87,88,89,88,85,82
34,01069,6589,331,295,264,235,210,187,165,146
35,01071,4703,193,119,74,47,30,20,14,10
36,01073,46004,4397,4161,3912,3632,3341,3034,2735,2444
37,01075,966,118,126,133,136,137,134,127,118
38,01077,5644,325,263,214,174,142,116,95,77
39,01079,1783,154,155,155,154,150,145,139,131
40,01081,9372,739,829,929,1027,1118,1200,1265,1309
41,01083,6052,598,582,564,540,512,479,443,406
42,01085,901,20,15,13,11,10,9,8,7
43,01087,903,53,49,45,43,40,38,36,34
44,01089,19477,1892,1756,1626,1494,1360,1231,1107,987
45,01091,1627,427,616,801,904,872,725,535,363
