,County,313,318,325,332,339,346,353,360,367
0,01001,2780,115,97,82,69,59,50,43,37
1,01003,8890,777,910,1060,1218,1394,1571,1738,1892
2,01005,1178,23,21,19,18,17,17,17,18
3,01007,1196,287,401,536,674,788,842,817,715
4,01009,2997,154,129,108,91,77,66,57,50
5,01011,702,8,7,6,6,6,6,7,9
6,01013,1178,42,48,54,62,70,79,88,98
7,01015,6430,262,225,195,168,144,125,108,93
8,01017,1779,138,156,173,191,208,224,238,248
9,01019,1034,67,70,72,73,74,75,75,74
10,01021,2274,96,101,106,112,118,123,128,132
11,01023,427,5,5,4,4,3,3,3,3
12,01025,1598,29,24,20,17,15,13,12,11
13,01027,920,39,39,39,40,40,40,39,39
14,01029,778,82,95,108,121,134,147,157,166
15,01031,2483,125,100,80,64,51,41,33,26
16,01033,3296,112,80,58,43,32,24,19,15
17,01035,688,15,11,8,6,4,3,3,2
18,01037,354,81,104,131,158,185,207,221,223
19,01039,2204,87,81,75,69,64,59,55,50
20,01041,720,11,9,8,6,5,4,4,3
21,01043,4515,244,182,136,102,77,59,46,36
22,01045,2362,42,26,16,10,7,4,3,2
23,01047,2268,187,245,317,404,505,610,711,792
24,01049,4922,405,436,464,489,508,523,529,530
25,01051,4129,271,293,315,337,358,378,395,408
26,01053,1989,72,78,85,91,98,105,111,117
27,01055,6439,490,493,492,487,480,468,452,434
28,01057,925,123,139,154,168,179,187,190,189
29,01059,2564,102,98,94,90,86,81,77,74
30,01061,1243,57,48,41,34,29,25,21,18
31,01063,428,49,68,91,118,147,176,198,211
32,01065,978,53,51,50,48,47,46,44,43
33,01067,875,15,11,8,6,4,4,3,2
34,01069,5377,301,296,292,286,279,271,263,254
35,01071,3298,248,215,185,159,136,117,100,86
36,01073,33064,2752,2921,3092,3245,3383,3498,3579,3618
37,01075,689,57,56,55,54,53,51,49,47
38,01077,4223,447,469,491,509,521,530,533,529
39,01079,1316,182,256,351,472,614,763,891,973
40,01081,7814,267,245,226,208,193,180,169,160
41,01083,4333,344,349,354,358,360,360,358,355
42,01085,802,23,23,24,25,26,27,28,28
43,01087,745,43,38,34,30,27,26,24,24
44,01089,13596,979,934,887,844,802,760,717,674
45,01091,1231,32,26,22,18,16,14,13,12
46,01093,1436,44,36,29,24,20,17,15,13
47,01095,6353,570,554,536,514,488,462,433,402
48,01097,19951,611,567,527,489,455,424,394,366
49,01099,790,33,33,33,34,35,35,36,37
50,01101,12435,283,224,177,141,112,90,73,59
51,01103,6861,758,837,915,988,1051,1101,1134,1140
52,01105,690,31,34,38,42,47,52,58,62
53,01107,1257,83,74,66,59,53,47,42,38
54,01109,1599,37,27,20,15,11,8,7,5
55,01111,1049,30,24,19,16,13,11,10,8
56,01113,2238,229,383,633,1014,1547,2198,2825,3147
57,01115,4325,205,173,146,124,106,91,79,70
58,01117,10616,571,520,473,431,393,357,326,298
59,01119,586,23,20,17,15,14,13,12,11
60,01121,3593,163,144,127,112,99,88,79,71
61,01123,1843,56,42,32,25,20,16,13,12
62,01125,13246,746,743,738,732,725,711,694,675
