,County,264,269,276,283,290,297,304,311,318
0,01001,1911,68,61,55,49,44,39,35,31
1,01003,6220,132,120,109,100,91,83,75,68
2,01005,944,27,24,21,19,16,15,13,11
3,01007,738,43,39,36,33,30,27,25,23
4,01009,1722,41,37,33,30,27,25,22,20
5,01011,625,9,8,7,6,5,4,4,3
6,01013,962,20,18,16,14,12,10,9,8
7,01015,3861,157,141,128,115,103,93,83,74
8,01017,1245,42,37,33,29,26,23,20,18
9,01019,674,29,26,24,22,20,18,17,15
10,01021,1733,66,58,52,47,42,37,33,29
11,01023,377,13,11,10,9,8,8,7,6
12,01025,1220,63,56,50,44,38,34,29,25
13,01027,650,29,26,23,21,18,16,14,12
14,01029,469,32,30,28,27,25,23,21,19
15,01031,1543,74,70,65,61,56,52,48,44
16,01033,1824,69,62,56,50,45,41,36,32
17,01035,547,6,5,5,4,4,3,3,3
18,01037,188,9,8,8,7,7,6,6,5
19,01039,1570,78,69,62,55,49,44,39,35
20,01041,567,13,12,11,9,8,8,7,6
21,01043,2073,83,75,68,62,56,51,46,41
22,01045,1557,37,36,35,34,34,32,31,29
23,01047,1832,23,20,18,16,14,12,11,10
24,01049,2854,235,217,201,185,170,155,141,127
25,01051,2967,118,106,96,86,77,69,62,55
26,01053,1684,39,34,30,27,24,21,18,16
27,01055,3806,97,87,78,69,62,55,49,44
28,01057,515,12,11,10,9,8,7,6,6
29,01059,1896,38,33,29,26,23,20,17,15
30,01061,796,72,73,74,73,72,70,68,65
31,01063,326,18,16,14,12,11,9,8,7
32,01065,703,32,28,25,22,19,17,15,13
33,01067,602,43,41,39,37,35,33,31,29
34,01069,3511,206,211,218,223,225,223,217,209
35,01071,1834,120,110,102,93,85,77,70,63
36,01073,21516,632,558,496,441,391,346,306,271
37,01075,423,11,10,10,9,8,7,7,6
38,01077,1935,98,90,84,78,72,66,61,56
39,01079,729,52,49,46,43,40,37,35,32
40,01081,6325,167,148,131,117,103,92,81,72
41,01083,2523,235,222,211,199,187,175,163,151
42,01085,682,13,11,10,9,7,6,5,5
43,01087,515,18,16,15,13,12,11,10,9
44,01089,8605,274,248,226,206,187,170,154,140
45,01091,898,114,98,84,72,61,52,43,36
46,01093,1022,29,26,23,21,18,16,15,13
47,01095,4153,104,92,82,72,64,57,50,44
48,01097,13983,192,171,153,137,123,110,98,88
49,01099,610,12,11,10,9,8,7,7,6
50,01101,9293,175,151,132,115,100,87,76,66
51,01103,3691,189,171,156,142,129,116,105,95
52,01105,572,22,18,16,13,11,10,8,7
53,01107,723,24,21,19,17,15,14,12,11
54,01109,1272,26,23,21,19,17,15,13,12
55,01111,740,41,37,34,31,28,26,23,21
56,01113,1859,31,27,25,22,20,18,16,14
57,01115,2590,128,117,107,98,89,81,74,67
58,01117,6706,287,259,235,213,193,174,157,141
59,01119,457,15,13,12,10,9,8,7,6
60,01121,2408,124,112,102,93,84,76,68,62
61,01123,1222,25,22,20,18,17,15,13,12
62,01125,9547,253,221,195,172,152,133,117,103
63,01127,2539,106,95,85,76,68,60,54,47
64,01129,606,11,11,10,10,9,9,8,7
65,01131,553,13,12,10,9,8,7,6,5
66,01133,833,42,38,34,31,28,25,22,20
67,02013,15,0,0,0,0,0,0,0,0
68,02016,96,0,0,0,0,0,0,0,0
69,02020,5747,571,553,541,528,513,496,479,461
70,02050,189,65,70,76,82,88,92,96,99
71,02060,0,0,0,0,0,0,0,0,0
72,02068,17,1,1,2,2,2,3,3,3
73,02070,34,1,1,1,1,1,1,1,1
74,02090,1652,286,295,307,318,326,334,338,341
75,02100,10,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,415,9,9,8,7,7,6,6,5
78,02122,702,29,28,26,25,24,22,21,20
79,02130,74,4,4,4,3,3,3,3,3
80,02150,85,21,27,34,43,55,68,84,102
81,02158,22,2,2,2,1,1,1,1,1
82,02164,96,0,0,0,0,0,0,0,0
83,02170,772,57,55,54,53,51,50,49,47
84,02180,107,25,27,29,31,33,35,36,38
85,02185,175,12,12,11,11,11,10,10,10
86,02188,189,26,26,26,26,25,25,24,23
87,02195,13,0,0,0,0,0,0,0,0
88,02198,32,0,0,0,0,0,0,0,0
89,02220,70,0,0,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0,0,0
91,02240,48,5,5,5,6,6,6,7,7
92,02261,138,5,5,4,4,4,4,4,4
93,02275,19,0,0,0,0,0,0,0,0
94,02282,31,0,0,0,0,0,0,0,0
95,02290,97,4,4,4,4,4,4,4,3
96,04001,3706,73,62,53,46,39,33,28,24
97,04003,1965,28,25,24,22,20,19,17,16
98,04005,4498,152,133,118,104,91,80,70,62
99,04007,1525,77,74,72,70,67,64,60,57
100,04009,942,55,51,49,46,43,41,38,36
101,04011,62,2,2,2,2,2,2,2,2
102,04012,571,18,20,20,21,21,20,20,19
103,04013,146574,2537,2288,2076,1880,1701,1543,1396,1262
104,04015,4089,40,38,36,34,33,31,29,27
105,04017,5910,61,52,46,41,35,31,27,23
106,04019,26465,466,424,388,354,323,295,269,245
107,04021,11076,277,253,233,214,197,181,166,152
108,04023,2915,23,21,19,17,15,13,12,11
109,04025,2706,86,81,77,73,69,65,62,58
110,04027,13046,139,124,111,99,88,78,69,61
111,05001,562,113,116,119,120,119,117,114,109
112,05003,481,17,16,15,14,13,12,11,11
113,05005,469,67,68,70,71,72,72,72,72
114,05007,7233,287,266,247,230,213,197,183,168
115,05009,882,75,72,70,67,65,62,59,56
116,05011,350,3,3,3,2,2,2,2,1
117,05013,39,2,2,1,1,1,1,1,1
118,05015,870,114,110,106,102,97,91,86,80
119,05017,1018,3,3,2,2,2,1,1,1
