,County,341,346,353,360,367,374,381,388,395
0,01001,4065,438,450,453,449,437,417,390,359
1,01003,12962,1004,880,767,665,573,489,417,354
2,01005,1417,93,90,87,83,79,74,69,65
3,01007,1762,180,180,177,171,162,150,137,124
4,01009,4483,356,313,275,240,207,177,150,127
5,01011,830,29,29,29,28,28,27,26,25
6,01013,1457,60,53,47,42,37,32,28,25
7,01015,9286,692,588,495,415,345,285,235,192
8,01017,2229,80,60,45,33,25,19,14,11
9,01019,1372,98,91,84,77,70,63,56,50
10,01021,2845,142,119,99,82,68,56,47,38
11,01023,487,25,25,25,25,25,25,25,25
12,01025,2311,142,158,174,186,195,199,199,194
13,01027,1111,51,43,36,30,25,21,17,14
14,01029,999,65,61,57,52,48,43,39,35
15,01031,3430,288,268,249,228,207,187,167,148
16,01033,4469,236,175,130,96,70,52,38,28
17,01035,824,14,9,6,4,2,1,1,1
18,01037,480,16,10,6,4,3,2,1,1
19,01039,2796,142,120,101,85,71,59,49,41
20,01041,912,112,127,141,152,159,161,158,151
21,01043,6774,508,406,322,254,198,154,120,93
22,01045,3201,253,242,231,218,204,189,173,158
23,01047,2689,82,65,51,40,32,25,20,16
24,01049,6734,463,407,354,305,260,220,184,154
25,01051,6063,636,608,576,538,496,451,405,360
26,01053,2544,163,143,124,107,92,78,67,57
27,01055,9704,818,655,520,410,320,248,192,147
28,01057,1393,75,56,43,33,25,19,15,12
29,01059,3169,116,91,71,56,43,34,26,20
30,01061,1604,86,70,58,47,39,31,26,21
31,01063,633,35,29,24,19,16,13,11,9
32,01065,1395,173,185,191,191,183,171,155,136
33,01067,1178,126,131,134,135,133,129,122,114
34,01069,6949,456,412,377,344,312,280,250,224
35,01071,4915,142,86,53,33,21,13,8,5
36,01073,49981,5003,4547,4102,3662,3232,2817,2434,2090
37,01075,1017,90,84,77,69,62,55,48,41
38,01077,6162,482,393,318,256,205,164,130,103
39,01079,1958,222,209,194,178,161,145,128,113
40,01081,9928,690,680,670,655,635,609,581,548
41,01083,6561,713,676,637,592,543,492,441,391
42,01085,922,25,20,16,13,11,9,8,6
43,01087,974,64,58,52,46,41,37,32,29
44,01089,21385,2336,2165,1997,1823,1648,1474,1306,1151
45,01091,1755,170,169,164,157,147,136,123,109
46,01093,2004,178,163,148,134,119,105,92,80
47,01095,8865,385,269,187,130,91,63,44,31
48,01097,25171,1245,1113,993,880,778,685,601,525
49,01099,1112,152,158,162,164,162,157,149,139
50,01101,15678,1035,1041,1042,1031,1014,983,943,901
51,01103,10252,783,624,493,388,303,235,183,141
52,01105,836,61,67,72,77,79,80,79,76
53,01107,1681,164,170,176,177,175,169,159,147
54,01109,1912,84,74,65,58,51,45,39,34
55,01111,1221,37,29,22,17,14,11,8,6
56,01113,2694,84,68,55,46,38,31,26,22
57,01115,6280,430,350,284,229,184,147,117,93
58,01117,15159,1016,850,708,586,484,397,325,265
59,01119,822,158,185,208,223,227,220,203,180
60,01121,4953,247,191,148,114,87,67,51,39
61,01123,2304,84,62,45,34,25,18,14,10
62,01125,17859,1170,1013,874,748,636,538,454,381
63,01127,5046,281,227,184,148,119,96,76,61
64,01129,1159,94,99,103,107,109,108,106,102
65,01131,853,48,51,54,57,58,59,59,58
66,01133,1921,89,62,43,30,21,14,10,7
67,02013,40,0,0,0,0,0,0,0,0
68,02016,189,6,4,3,2,1,1,0,0
69,02020,22540,677,469,324,224,154,107,73,51
70,02050,2190,59,35,20,12,7,4,2,1
71,02060,0,0,0,0,0,0,0,0,0
72,02068,60,1,1,0,0,0,0,0,0
73,02070,115,1,0,0,0,0,0,0,0
74,02090,4837,178,143,117,97,80,67,56,46
75,02100,22,2,2,2,2,2,3,3,3
76,02105,0,0,0,0,0,0,0,0,0
