,State,215,220,227,234,241
0,Washington,1867,109,121,135,150
1,Illinois,8097,270,283,297,311
2,California,12235,713,660,618,582
3,Arizona,4771,216,161,119,88
4,Massachusetts,8949,134,130,126,123
5,Wisconsin,1081,45,46,48,49
6,Texas,11742,989,817,668,542
7,Nebraska,383,15,15,14,14
8,Utah,390,18,16,14,12
9,Oregon,420,26,25,26,25
10,Florida,10397,722,590,479,386
11,New York,32852,43,45,48,50
12,Rhode Island,1035,10,8,8,6
13,Georgia,5156,236,227,219,211
14,New Hampshire,429,7,6,6,5
15,North Carolina,2535,197,208,220,232
16,New Jersey,15946,24,19,16,13
17,Colorado,1919,12,10,9,8
18,Maryland,3694,34,29,25,22
19,Nevada,1200,78,68,60,52
20,Tennessee,1588,127,120,115,112
21,Hawaii,49,8,11,13,16
22,Indiana,3225,92,92,92,92
23,Kentucky,884,37,36,36,35
24,Minnesota,1817,47,45,43,41
25,Oklahoma,730,74,84,93,105
26,Pennsylvania,7557,90,83,77,72
27,South Carolina,2511,185,154,126,103
28,District of Columbia,604,NaN,NaN,NaN,NaN
29,Kansas,429,28,30,32,35
30,Missouri,1453,49,49,48,48
31,Vermont,58,0,0,0,0
32,Virginia,2471,53,50,46,43
33,Connecticut,4460,16,13,11,10
34,Iowa,1047,55,59,62,67
35,Louisiana,4764,145,135,126,117
36,Ohio,3986,103,97,92,87
37,Michigan,6663,32,30,29,28
38,South Dakota,161,8,8,7,7
39,Arkansas,696,66,66,67,69
40,Delaware,604,7,6,6,5
41,Mississippi,2248,148,143,139,134
42,New Mexico,749,35,36,38,40
43,North Dakota,137,8,8,9,9
44,Wyoming,37,2,2,2,2
45,Alaska,32,2,3,3,3
46,Maine,131,2,2,2,2
47,Alabama,2024,106,100,95,89
48,Idaho,314,40,42,43,45
49,Montana,91,10,10,9,9
50,Puerto Rico,390,NaN,NaN,NaN,NaN
51,Virgin Islands,11,NaN,NaN,NaN,NaN
52,Guam,7,NaN,NaN,NaN,NaN
53,West Virginia,179,14,16,18,20
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
