,State,285,290,297,304,311
0,Washington,2378,87,102,119,138
1,Illinois,10093,254,296,343,393
2,California,17689,191,163,137,115
3,Arizona,5982,120,141,164,194
4,Massachusetts,10023,149,173,199,227
5,Wisconsin,2404,280,351,437,532
6,Texas,18532,675,729,770,793
7,Nebraska,656,55,64,76,90
8,Utah,614,42,50,59,69
9,Oregon,692,34,36,39,41
10,Florida,16834,283,245,215,188
11,New York,33763,100,115,130,145
12,Rhode Island,1210,24,26,28,31
13,Georgia,7999,165,143,123,104
14,New Hampshire,483,9,10,12,14
15,North Carolina,4390,264,299,341,388
16,New Jersey,16357,82,94,106,118
17,Colorado,2292,61,69,77,88
18,Maryland,4155,59,64,71,80
19,Nevada,1784,19,15,14,11
20,Tennessee,3379,273,310,351,391
21,Hawaii,219,5,4,4,3
22,Indiana,4390,191,216,243,274
23,Kentucky,1492,99,115,134,156
24,Minnesota,2538,132,153,180,211
25,Oklahoma,1354,89,97,106,116
26,Pennsylvania,8812,193,224,262,309
27,South Carolina,3946,128,129,133,134
28,District of Columbia,647,NaN,NaN,NaN,NaN
29,Kansas,1046,91,98,104,110
30,Missouri,3043,239,251,261,268
31,Vermont,58,0,0,0,0
32,Virginia,3658,91,93,95,98
33,Connecticut,4627,38,44,54,63
34,Iowa,1756,84,87,88,89
35,Louisiana,5934,109,111,111,111
36,Ohio,5340,124,140,159,181
37,Michigan,7716,200,238,285,346
38,South Dakota,438,69,84,100,116
39,Arkansas,1985,141,141,141,140
40,Delaware,710,22,22,22,22
41,Mississippi,3348,89,93,97,102
42,New Mexico,1036,57,68,87,105
43,North Dakota,540,80,86,92,97
44,Wyoming,97,21,29,40,52
45,Alaska,84,14,18,24,31
46,Maine,148,1,2,2,2
47,Alabama,2973,104,117,130,146
48,Idaho,632,60,71,85,99
49,Montana,386,100,132,170,210
50,Puerto Rico,839,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,79,NaN,NaN,NaN,NaN
53,West Virginia,461,33,35,37,39
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
