,Region,810,815,822,829,836
0,Belgium,,64572,59217,54933,50339
1,Bulgaria,,3550,2741,2120,1688
2,Czechia,,25000,19485,15617,12537
3,Denmark,,13008,9113,6443,4533
4,Germany,,1000650,845951,734178,620300
5,Estonia,,4284,3344,2622,2088
6,Ireland,,16645,12192,9104,6728
7,Greece,,81623,65687,53406,44643
8,Spain,,69170,60350,51667,43109
9,France,,952945,934838,908292,865291
10,Croatia,,6270,5619,4972,4459
11,Italy,,436682,418230,396365,365884
12,Cyprus,,14192,10669,8209,6331
13,Latvia,,4768,3176,2184,1541
14,Lithuania,,8937,6906,5357,4300
15,Luxembourg,,6336,5652,4979,4289
16,Hungary,,15401,15940,16155,16104
17,Malta,,5253,6092,7039,8217
18,Netherlands,,51572,32056,20670,13723
19,Austria,,75385,52187,36218,25276
20,Poland,,8444,5709,3657,2502
21,Portugal,,72668,72727,72435,69961
22,Romania,,11095,9066,7416,6141
23,Slovenia,,11679,9815,8233,6914
24,Slovakia,,25269,19267,14963,11662
25,Finland,,35879,32478,29753,26288
26,Sweden,,3315,2707,2208,1816
27,United Kingdom,,260895,199930,155250,119041
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,188,130,92,61
30,Norway,,4908,3392,2381,1685
31,Switzerland,,26005,17230,11139,7650
