,Region,697,703,710,717,724
0,Belgium,,64889,57611,52620,49445
1,Bulgaria,,9461,8630,7739,6773
2,Czechia,,75683,68142,62275,54350
3,Denmark,,81482,98330,106304,99997
4,Germany,,294522,279169,270544,253177
5,Estonia,,3505,3389,3129,2709
6,Ireland,,28297,27980,27683,27982
7,Greece,,30820,28746,26911,24707
8,Spain,,354287,524617,625112,583248
9,France,,464922,553523,644137,740446
10,Croatia,,20869,19656,18306,16580
11,Italy,,189563,225680,250795,258573
12,Cyprus,,4766,5151,5444,5528
13,Latvia,,4858,4833,4678,4347
14,Lithuania,,11505,11624,11473,10966
15,Luxembourg,,3025,3212,3430,3614
16,Hungary,,30938,26579,23123,20395
17,Malta,,1295,1570,1624,1528
18,Netherlands,,99404,94885,96455,103421
19,Austria,,17385,13047,9980,7599
20,Poland,,148032,148358,150785,151794
21,Portugal,,36551,41935,47558,52853
22,Romania,,4734,3920,3330,2850
23,Slovenia,,7671,6710,5812,4997
24,Slovakia,,42131,37047,33042,29691
25,Finland,,15403,17906,19400,19837
26,Sweden,,29291,36188,42322,47277
27,United Kingdom,,834006,1083584,1132077,935083
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,435,464,484,493
30,Norway,,44767,54490,66785,79419
31,Switzerland,,76211,83844,92008,101231
