,Region,690,696,703,710,717
0,Belgium,,116471,120844,127994,137874
1,Bulgaria,,11664,10980,10536,9737
2,Czechia,,114913,116083,115334,114311
3,Denmark,,49548,55789,57605,53970
4,Germany,,424060,449136,471823,486952
5,Estonia,,2895,2591,2305,1977
6,Ireland,,31621,32159,32960,33773
7,Greece,,37821,36814,35883,35084
8,Spain,,121598,156433,198248,251374
9,France,,435866,561863,721756,910729
10,Croatia,,24886,24012,22924,21657
11,Italy,,133270,158443,185853,216936
12,Cyprus,,5009,5861,6895,8132
13,Latvia,,4261,4006,3688,3359
14,Lithuania,,11184,10935,10579,9994
15,Luxembourg,,3398,3914,4436,4980
16,Hungary,,53051,52910,55050,59886
17,Malta,,752,856,991,1163
18,Netherlands,,137442,148917,177410,230542
19,Austria,,34978,29927,27412,26879
20,Poland,,184885,198992,215757,229952
21,Portugal,,32988,39640,47512,56517
22,Romania,,6155,4945,3962,3168
23,Slovenia,,9161,7753,6656,5464
24,Slovakia,,71950,71895,72308,72530
25,Finland,,12025,13678,15023,15656
26,Sweden,,23844,30420,36784,42553
27,United Kingdom,,384028,398639,393250,363757
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,547,642,724,795
30,Norway,,39019,49014,60103,70100
31,Switzerland,,85628,102477,120407,139091
