,Region,495,500,507,514,521
0,Belgium,,12091,10872,9895,8938
1,Bulgaria,,1025,684,451,297
2,Czechia,,2293,1533,1032,704
3,Denmark,,6955,7006,7024,7038
4,Germany,,23586,16435,11466,7958
5,Estonia,,744,540,393,288
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,9924,8720,7649,6682
8,Spain,,29681,27926,26294,24711
9,France,,52031,42284,34477,27942
10,Croatia,,1442,931,594,383
11,Italy,,17554,12618,9074,6503
12,Cyprus,,296,169,96,54
13,Latvia,,1811,1425,1136,900
14,Lithuania,,2705,1952,1424,1037
15,Luxembourg,,240,174,124,90
16,Hungary,,1598,1004,635,403
17,Malta,,14,11,8,5
18,Netherlands,,17009,13139,10167,7892
19,Austria,,2426,1803,1335,991
20,Poland,,3906,2232,1272,728
21,Portugal,,4010,4691,5501,6446
22,Romania,,1382,850,523,320
23,Slovenia,,1387,1079,830,639
24,Slovakia,,647,458,325,231
25,Finland,,936,799,683,580
26,Sweden,,9139,6453,4557,3210
27,United Kingdom,,22897,26533,30838,35850
28,Iceland,,13,10,8,6
29,Liechtenstein,,7,5,3,2
30,Norway,,2765,2787,2801,2805
31,Switzerland,,4798,3965,3266,2693
