,Region,418,423,430,437,444
0,Belgium,,21507,23823,26449,29224
1,Bulgaria,,20298,26150,33405,42288
2,Czechia,,91922,97409,102586,107584
3,Denmark,,5670,6665,7844,9222
4,Germany,,70244,76515,83037,91057
5,Estonia,,11760,13315,14892,16468
6,Ireland,,2885,2470,2102,1789
7,Greece,,18553,22234,26834,32052
8,Spain,,18465,13858,10331,7766
9,France,,175897,191304,206995,221652
10,Croatia,,4963,5940,7107,8525
11,Italy,,187421,221207,261147,307043
12,Cyprus,,3508,4608,6021,7815
13,Latvia,,3500,3246,3031,2811
14,Lithuania,,3455,3313,3162,3022
15,Luxembourg,,1038,985,935,892
16,Hungary,,73715,107792,154921,218602
17,Malta,,2520,2983,3547,4175
18,Netherlands,,41366,46312,51990,58102
19,Austria,,21214,24736,28672,33274
20,Poland,,145012,188862,245567,318089
21,Portugal,,2338,1564,1050,708
22,Romania,,36065,42820,50783,60204
23,Slovenia,,4879,4747,4595,4450
24,Slovakia,,14767,14940,15120,15062
25,Finland,,5567,6293,7124,8028
26,Sweden,,24269,23993,23486,22887
27,United Kingdom,,30578,24208,19156,15170
28,Iceland,,3,3,2,1
29,Liechtenstein,,16,16,16,16
30,Norway,,6499,8717,11705,15617
31,Switzerland,,5909,5443,5011,4623
