,Region,537,542,549,556,563
0,Belgium,,7848,8762,9366,9441
1,Bulgaria,,358,323,303,284
2,Czechia,,1441,1513,1539,1496
3,Denmark,,4050,4680,5177,5576
4,Germany,,3922,3777,3724,3771
5,Estonia,,248,250,244,236
6,Ireland,,4132,4538,4687,4588
7,Greece,,13390,16938,19783,21047
8,Spain,,163433,221498,267160,288825
9,France,,24422,26470,28034,29060
10,Croatia,,539,518,508,482
11,Italy,,7455,8061,8798,9682
12,Cyprus,,9545,13525,16179,15843
13,Latvia,,242,206,180,167
14,Lithuania,,167,144,131,127
15,Luxembourg,,1650,2289,2766,2806
16,Hungary,,187,165,155,156
17,Malta,,91,137,197,267
18,Netherlands,,38212,56136,76913,97603
19,Austria,,694,732,786,865
20,Poland,,414,353,316,298
21,Portugal,,23138,26895,29080,28823
22,Romania,,245,217,199,188
23,Slovenia,,215,190,172,160
24,Slovakia,,146,132,122,115
25,Finland,,2008,2357,2591,2680
26,Sweden,,1442,1286,1160,1070
27,United Kingdom,,285400,361658,434592,495815
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,17,20,22,22
30,Norway,,1194,1151,1116,1089
31,Switzerland,,1375,1523,1688,1878
