,Region,831,836,843,850,857
0,Belgium,,42074,39536,37467,34757
1,Bulgaria,,3151,2921,2717,2519
2,Czechia,,8153,6310,4843,3864
3,Denmark,,5927,4470,3384,2577
4,Germany,,523354,449448,382430,333121
5,Estonia,,1919,1567,1300,1057
6,Ireland,,5999,4828,3886,3098
7,Greece,,38273,32521,27321,22830
8,Spain,,147335,180759,217555,260956
9,France,,331864,262550,215888,170209
10,Croatia,,5787,6352,6917,7434
11,Italy,,406135,407416,403416,394452
12,Cyprus,,10329,10560,10463,10047
13,Latvia,,6657,7387,8117,8611
14,Lithuania,,3228,2564,2060,1571
15,Luxembourg,,4033,3720,3399,3142
16,Hungary,,11405,11703,11949,12118
17,Malta,,1025,799,628,491
18,Netherlands,,10638,7488,5525,3835
19,Austria,,33933,26948,21783,17578
20,Poland,,5433,5054,4802,4509
21,Portugal,,91868,104846,117607,128651
22,Romania,,5000,4371,3821,3268
23,Slovenia,,5286,4439,3767,3295
24,Slovakia,,13245,11987,10897,10037
25,Finland,,18710,14412,11301,8988
26,Sweden,,2553,2432,2137,1696
27,United Kingdom,,64892,46950,33069,24569
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,75,57,46,34
30,Norway,,2259,1898,1583,1294
31,Switzerland,,16135,12735,9842,7327
