,Region,740,745,752,759,766
0,Belgium,,458212,525079,574461,595545
1,Bulgaria,,72343,84424,98399,116467
2,Czechia,,311019,416314,523547,615301
3,Denmark,,343193,355317,343655,314484
4,Germany,,1261436,1590532,2008505,2462551
5,Estonia,,50538,63029,69707,68944
6,Ireland,,23259,16312,11455,8111
7,Greece,,108501,95715,82523,68728
8,Spain,,843755,827898,801220,759131
9,France,,2478981,2407340,2260417,2068568
10,Croatia,,65431,69139,71508,72011
11,Italy,,1088372,1052975,1030492,1005943
12,Cyprus,,10761,9079,7601,6227
13,Latvia,,69935,94139,115956,129709
14,Lithuania,,77700,98302,113608,118829
15,Luxembourg,,19343,21202,22284,21997
16,Hungary,,155823,209579,272386,335990
17,Malta,,1354,1082,855,674
18,Netherlands,,471385,533390,572353,584968
19,Austria,,288388,370613,452196,511762
20,Poland,,426755,579688,726533,840018
21,Portugal,,415848,436899,437328,414914
22,Romania,,250768,370800,528869,724042
23,Slovenia,,117887,135017,139808,132415
24,Slovakia,,113731,151458,187385,216010
25,Finland,,43331,41309,40542,40311
26,Sweden,,377150,449094,497725,519258
27,United Kingdom,,515086,446282,373157,298147
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1033,1170,1299,1375
30,Norway,,172740,213389,255306,296574
31,Switzerland,,284466,299232,293485,263557
