,Region,684,689,696,703,710
0,Belgium,,151887,169490,184873,196276
1,Bulgaria,,14381,13614,12800,11953
2,Czechia,,146657,161318,175683,187297
3,Denmark,,35983,39089,40983,42029
4,Germany,,504230,566456,627989,690215
5,Estonia,,3166,2776,2374,2065
6,Ireland,,32923,33643,33863,33577
7,Greece,,43678,43209,42172,40589
8,Spain,,110227,149194,187729,220462
9,France,,428865,624738,885975,1215659
10,Croatia,,30871,30447,29139,27679
11,Italy,,123453,149415,173018,193843
12,Cyprus,,4942,6159,7551,9016
13,Latvia,,5030,4702,4387,3995
14,Lithuania,,11403,10949,10410,9196
15,Luxembourg,,3517,4267,5140,5959
16,Hungary,,75475,80550,84955,89626
17,Malta,,941,1161,1375,1575
18,Netherlands,,158031,175607,206290,256603
19,Austria,,63368,59587,58754,60675
20,Poland,,196125,222318,246342,269000
21,Portugal,,27744,34084,42080,51511
22,Romania,,7930,6158,4794,3740
23,Slovenia,,11657,9942,8195,6739
24,Slovakia,,89737,95151,97403,96461
25,Finland,,11077,12756,13983,14502
26,Sweden,,19903,27107,36108,47243
27,United Kingdom,,345596,355871,346301,322988
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,504,608,703,780
30,Norway,,31723,40676,49472,58134
31,Switzerland,,80288,100566,120590,140006
