,Region,439,444,451,458,465
0,Belgium,,37941,42893,47794,53328
1,Bulgaria,,27677,30824,34128,37743
2,Czechia,,40229,33910,28836,24493
3,Denmark,,5718,5947,6201,6460
4,Germany,,116317,133692,151787,170740
5,Estonia,,6414,5347,4449,3698
6,Ireland,,3676,3673,3714,3712
7,Greece,,21694,23893,26409,29082
8,Spain,,39209,41780,44633,47435
9,France,,306351,356819,409138,466015
10,Croatia,,16359,22379,30575,41209
11,Italy,,134483,122040,111000,100671
12,Cyprus,,2989,2997,2999,3018
13,Latvia,,2826,2649,2473,2320
14,Lithuania,,5689,6485,7381,8427
15,Luxembourg,,1758,1892,2038,2200
16,Hungary,,67036,71882,76395,81310
17,Malta,,488,316,207,136
18,Netherlands,,57607,60996,64576,67987
19,Austria,,23109,23421,23795,24004
20,Poland,,242102,283809,330152,380809
21,Portugal,,1896,1561,1280,1048
22,Romania,,42008,43548,45254,46731
23,Slovenia,,7411,8106,8794,9499
24,Slovakia,,6479,5389,4450,3712
25,Finland,,3458,3008,2637,2300
26,Sweden,,42765,46689,51294,56446
27,United Kingdom,,25195,21703,18774,16197
28,Iceland,,88,133,203,306
29,Liechtenstein,,27,30,33,36
30,Norway,,5959,5818,5690,5568
31,Switzerland,,14939,17218,19959,22931
